TOA5,CR1000_tower4_S,CR1000,75038,CR1000.Std.28,CPU:SH_Site4_South_1_0_09222016.CR1,20810,Enviro,,,,,,,,,,,,,,,,,,,,
10/8/17 18:45,36497,281,1845,0.028,0.001,10.06,2.917,1.188,1.001,0.077,0.001,8.4,4.885,1.286,1.001,0.048,0.001,8.23,3.715,1.234,1.001,0.026,-175.1,-112.7,0,NAN,-273.2
10/8/17 19:00,36498,281,1900,0.028,0.001,10.01,2.919,1.188,1.001,0.077,0.001,8.43,4.884,1.286,1.001,0.048,0.001,8.24,3.712,1.234,1.001,0.026,-170.6,-117.9,0,NAN,-273.2
10/8/17 19:15,36499,281,1915,0.028,0,9.96,2.918,1.188,1.001,0.077,0.001,8.45,4.884,1.286,1.001,0.048,0.001,8.27,3.713,1.234,1.001,0.026,-171.7,-116.8,0,NAN,-273.2
10/8/17 19:30,36500,281,1930,0.027,0,9.89,2.899,1.187,1,0.077,0.001,8.46,4.885,1.286,1.001,0.048,0.001,8.23,3.713,1.234,1.001,0.026,-169.6,-118.8,0,NAN,-273.2
10/8/17 19:45,36501,281,1945,0.027,0,9.82,2.897,1.187,1.001,0.077,0.001,8.47,4.886,1.286,1.001,0.048,0.001,8.23,3.714,1.234,1.001,0.026,-172.6,-114.6,0,NAN,-273.2
10/8/17 20:00,36502,281,2000,0.027,0.001,9.75,2.895,1.187,1.001,0.077,0.001,8.49,4.883,1.286,1.002,0.048,0.001,8.25,3.715,1.234,1.001,0.026,-175.6,-112,0,NAN,-273.2
10/8/17 20:15,36503,281,2015,0.027,0,9.68,2.897,1.187,1,0.077,0.001,8.49,4.884,1.286,1.001,0.048,0.001,8.24,3.714,1.234,1.001,0.026,-170.8,-117.3,0,NAN,-273.2
10/8/17 20:30,36504,281,2030,0.027,0,9.61,2.898,1.187,1,0.077,0.001,8.5,4.884,1.286,1.001,0.048,0.001,8.25,3.714,1.234,1.001,0.026,-171.6,-116.2,0,NAN,-273.2
10/8/17 20:45,36505,281,2045,0.027,0.001,9.52,2.895,1.187,1.001,0.077,0.001,8.51,4.884,1.286,1.001,0.048,0.001,8.24,3.713,1.234,1.001,0.026,-171.8,-116.2,0,NAN,-273.2
10/8/17 21:00,36506,281,2100,0.027,0.001,9.42,2.896,1.187,1.001,0.077,0.001,8.53,4.885,1.286,1.001,0.048,0.001,8.28,3.715,1.234,1.001,0.026,-172.8,-114.7,0,NAN,-273.2
10/8/17 21:15,36507,281,2115,0.027,0.001,9.31,2.895,1.187,1.001,0.077,0.001,8.54,4.885,1.286,1.001,0.048,0.001,8.26,3.715,1.234,1.001,0.026,-175.6,-111.8,0,NAN,-273.2
10/8/17 21:30,36508,281,2130,0.027,0.001,9.24,2.894,1.187,1.001,0.077,0.001,8.53,4.884,1.286,1.002,0.048,0.001,8.25,3.712,1.234,1.001,0.026,-175,-112.9,0,NAN,-273.2
10/8/17 21:45,36509,281,2145,0.027,0.001,9.12,2.897,1.187,1.001,0.077,0.001,8.53,4.884,1.286,1.001,0.048,0.001,8.3,3.714,1.234,1.001,0.026,-173.9,-113.5,0,NAN,-273.2
10/8/17 22:00,36510,281,2200,0.027,0.001,9.06,2.897,1.187,1.001,0.077,0.001,8.56,4.885,1.286,1.001,0.048,0.001,8.31,3.714,1.234,1.001,0.026,-174.5,-113.7,0,NAN,-273.2
10/8/17 22:15,36511,281,2215,0.027,0.001,8.96,2.896,1.187,1.001,0.077,0.001,8.55,4.883,1.286,1.002,0.048,0.001,8.27,3.715,1.234,1.001,0.026,-168.9,-119.8,0,NAN,-273.2
10/8/17 22:30,36512,281,2230,0.027,0,8.88,2.897,1.187,1.001,0.077,0.001,8.58,4.886,1.286,1.001,0.048,0.001,8.25,3.715,1.234,1.001,0.026,-168.9,-119.1,0,NAN,-273.2
10/8/17 22:45,36513,281,2245,0.027,0.001,8.78,2.895,1.187,1.001,0.077,0.001,8.58,4.886,1.286,1.001,0.048,0.001,8.28,3.713,1.234,1.001,0.026,-172.3,-115.1,0,NAN,-273.2
10/8/17 23:00,36514,281,2300,0.027,0,8.67,2.898,1.187,1,0.077,0.001,8.57,4.884,1.286,1.001,0.048,0.001,8.26,3.716,1.234,1.001,0.026,-174.5,-112.8,0,NAN,-273.2
10/8/17 23:15,36515,281,2315,0.027,0,8.59,2.897,1.187,1.001,0.077,0.001,8.58,4.885,1.286,1.001,0.048,0.001,8.27,3.712,1.234,1.001,0.026,-173,-114.7,0,NAN,-273.2
10/8/17 23:30,36516,281,2330,0.027,0,8.47,2.898,1.187,1,0.077,0.001,8.56,4.884,1.286,1.001,0.048,0.001,8.31,3.713,1.234,1.001,0.026,-172.5,-115.4,0,NAN,-273.2
10/8/17 23:45,36517,281,2345,0.027,0.001,8.41,2.895,1.187,1.001,0.077,0.001,8.59,4.884,1.286,1.001,0.048,0.001,8.3,3.714,1.234,1.001,0.026,-172.8,-115.7,0,NAN,-273.2
10/9/17 0:00,36518,282,0,0.027,0.001,8.31,2.896,1.187,1.001,0.077,0.001,8.6,4.885,1.286,1.001,0.048,0.001,8.3,3.714,1.234,1.001,0.026,-170.4,-117.4,0,NAN,-273.2
10/9/17 0:15,36519,282,15,0.027,0.001,8.23,2.896,1.187,1.001,0.077,0.001,8.58,4.886,1.286,1.001,0.048,0.001,8.29,3.714,1.234,1.001,0.026,-171.9,-115.9,0,NAN,-273.2
10/9/17 0:30,36520,282,30,0.027,0,8.16,2.897,1.187,1.001,0.077,0.001,8.58,4.884,1.286,1.001,0.048,0.001,8.32,3.714,1.234,1.001,0.027,-170,-118.1,0,NAN,-273.2
10/9/17 0:45,36521,282,45,0.027,0,8.05,2.897,1.187,1.001,0.077,0.001,8.59,4.884,1.286,1.001,0.048,0.001,8.31,3.714,1.234,1.001,0.027,-171.6,-116,0,NAN,-273.2
10/9/17 1:00,36522,282,100,0.027,0.001,7.947,2.897,1.187,1.001,0.077,0.001,8.55,4.885,1.286,1.001,0.048,0.001,8.29,3.714,1.234,1.001,0.027,-171.5,-116.8,0,NAN,-273.2
10/9/17 1:15,36523,282,115,0.027,0.001,7.848,2.896,1.187,1.001,0.077,0.001,8.58,4.884,1.286,1.001,0.048,0.001,8.29,3.714,1.234,1.001,0.027,-169.6,-118.9,0,NAN,-273.2
10/9/17 1:30,36524,282,130,0.027,0.001,7.799,2.896,1.187,1.001,0.077,0.001,8.56,4.884,1.286,1.001,0.048,0.001,8.32,3.715,1.234,1.001,0.027,-171.5,-116.7,0,NAN,-273.2
10/9/17 1:45,36525,282,145,0.027,0,7.71,2.897,1.187,1.001,0.077,0.001,8.57,4.885,1.286,1.001,0.048,0.001,8.3,3.714,1.234,1.001,0.027,-172.4,-115.6,0,NAN,-273.2
10/9/17 2:00,36526,282,200,0.027,0,7.612,2.898,1.187,1,0.077,0.001,8.54,4.884,1.286,1.001,0.048,0.001,8.32,3.714,1.234,1.001,0.027,-170.9,-117.3,0,NAN,-273.2
10/9/17 2:15,36527,282,215,0.027,0.001,7.545,2.897,1.187,1.001,0.077,0.001,8.54,4.885,1.286,1.001,0.048,0.001,8.3,3.715,1.234,1.001,0.027,-169.8,-118.7,0,NAN,-273.2
10/9/17 2:30,36528,282,230,0.027,0.001,7.478,2.896,1.187,1.001,0.077,0.001,8.53,4.885,1.286,1.001,0.048,0.001,8.31,3.715,1.234,1.001,0.027,-169.4,-118.4,0,NAN,-273.2
10/9/17 2:45,36529,282,245,0.027,0.001,7.386,2.895,1.187,1.001,0.077,0.001,8.53,4.886,1.286,1.001,0.048,0.001,8.33,3.716,1.234,1.001,0.027,-170.5,-117.6,0,NAN,-273.2
10/9/17 3:00,36530,282,300,0.027,0,7.32,2.898,1.187,1,0.077,0.001,8.5,4.885,1.286,1.001,0.048,0.001,8.31,3.715,1.234,1.001,0.027,-173.3,-114.1,0,NAN,-273.2
10/9/17 3:15,36531,282,315,0.027,0,7.229,2.897,1.187,1.001,0.077,0.001,8.5,4.885,1.286,1.001,0.048,0.001,8.33,3.713,1.234,1.001,0.027,-175.5,-111.8,0,NAN,-273.2
10/9/17 3:30,36532,282,330,0.027,0,7.116,2.897,1.187,1,0.077,0.001,8.49,4.884,1.286,1.001,0.048,0.001,8.33,3.713,1.234,1.001,0.027,-173.3,-114.9,0,NAN,-273.2
10/9/17 3:45,36533,282,345,0.027,0,7.061,2.897,1.187,1,0.077,0.001,8.51,4.885,1.286,1.001,0.048,0.001,8.31,3.714,1.234,1.001,0.026,-170.9,-117.8,0,NAN,-273.2
10/9/17 4:00,36534,282,400,0.027,0,6.987,2.897,1.187,1.001,0.077,0.001,8.46,4.882,1.286,1.001,0.048,0.001,8.32,3.715,1.234,1.001,0.027,-170.1,-117.8,0,NAN,-273.2
10/9/17 4:15,36535,282,415,0.027,0.001,6.87,2.896,1.187,1.001,0.076,0.001,8.45,4.86,1.285,1.001,0.048,0.001,8.33,3.712,1.234,1.001,0.027,-172.9,-114.9,0,NAN,-273.2
10/9/17 4:30,36536,282,430,0.027,0.001,6.817,2.897,1.187,1.001,0.077,0.001,8.44,4.882,1.286,1.001,0.048,0.001,8.35,3.715,1.234,1.001,0.027,-173.8,-114.2,0,NAN,-273.2
10/9/17 4:45,36537,282,445,0.027,0.001,6.728,2.896,1.187,1.001,0.076,0.001,8.39,4.86,1.285,1.001,0.048,0.001,8.31,3.716,1.234,1.001,0.026,-172.3,-116.4,0,NAN,-273.2
10/9/17 5:00,36538,282,500,0.027,0,6.675,2.897,1.187,1,0.077,0.001,8.41,4.883,1.286,1.001,0.048,0.001,8.32,3.715,1.234,1.001,0.027,-171.7,-116.4,0,NAN,-273.2
10/9/17 5:15,36539,282,515,0.027,0,6.58,2.898,1.187,1,0.076,0.001,8.39,4.862,1.285,1.001,0.048,0.001,8.33,3.713,1.234,1.001,0.027,-171.4,-116.8,0,NAN,-273.2
10/9/17 5:30,36540,282,530,0.027,0,6.486,2.898,1.187,1,0.077,0.001,8.39,4.883,1.286,1.001,0.048,0.001,8.35,3.715,1.234,1.001,0.027,-169.8,-118.5,0,NAN,-273.2
10/9/17 5:45,36541,282,545,0.027,0,6.414,2.899,1.187,1,0.076,0.001,8.35,4.858,1.285,1.001,0.048,0.001,8.34,3.715,1.234,1.001,0.027,-167.6,-121.1,0,NAN,-273.2
10/9/17 6:00,36542,282,600,0.027,0,6.34,2.897,1.187,1.001,0.076,0.001,8.34,4.857,1.285,1.001,0.048,0.001,8.32,3.715,1.234,1.001,0.026,-168.5,-119.8,0,NAN,-273.2
10/9/17 6:15,36543,282,615,0.027,0.001,6.273,2.896,1.187,1.001,0.076,0.001,8.32,4.858,1.285,1.001,0.048,0.001,8.32,3.714,1.234,1.001,0.026,-170.1,-117.7,0,NAN,-273.2
10/9/17 6:30,36544,282,630,0.027,0,6.188,2.898,1.187,1,0.076,0.001,8.34,4.858,1.285,1.001,0.048,0.001,8.35,3.716,1.234,1,0.026,-169.5,-118.3,0,NAN,-273.2
10/9/17 6:45,36545,282,645,0.027,0,6.116,2.897,1.187,1.001,0.076,0.001,8.28,4.858,1.285,1.001,0.048,0.001,8.33,3.716,1.234,1.001,0.026,-170.9,-117.2,0,NAN,-273.2
10/9/17 7:00,36546,282,700,0.027,0.001,6.055,2.897,1.187,1.001,0.076,0.001,8.28,4.858,1.285,1.001,0.048,0.001,8.32,3.713,1.234,1.001,0.026,-173.1,-114.8,0,NAN,-273.2
10/9/17 7:15,36547,282,715,0.027,0.001,6.01,2.896,1.187,1.001,0.076,0.001,8.23,4.855,1.285,1.002,0.048,0.001,8.34,3.713,1.234,1.001,0.026,-170.9,-117.9,0,NAN,-273.2
10/9/17 7:30,36548,282,730,0.027,0,5.935,2.898,1.187,1.001,0.076,0.001,8.2,4.858,1.285,1.001,0.048,0.001,8.34,3.715,1.234,1.001,0.026,-166.8,-121.5,0,NAN,-273.2
10/9/17 7:45,36549,282,745,0.027,0.001,5.891,2.896,1.187,1.001,0.076,0.001,8.21,4.857,1.285,1.001,0.048,0.001,8.33,3.714,1.234,1.001,0.026,-170,-117.6,0,NAN,-273.2
10/9/17 8:00,36550,282,800,0.027,0,5.867,2.897,1.187,1,0.076,0.001,8.2,4.858,1.285,1.001,0.048,0.001,8.34,3.714,1.234,1.001,0.026,-172.5,-115.3,0,NAN,-273.2
10/9/17 8:15,36551,282,815,0.027,0,5.791,2.898,1.187,1.001,0.076,0.001,8.18,4.857,1.285,1.001,0.048,0.001,8.35,3.714,1.234,1.001,0.026,-169.1,-119.9,0,NAN,-273.2
10/9/17 8:30,36552,282,830,0.027,0.001,5.707,2.896,1.187,1.001,0.076,0.001,8.14,4.858,1.285,1.001,0.048,0.001,8.32,3.716,1.234,1.001,0.026,-169.3,-119.1,0,NAN,-273.2
10/9/17 8:45,36553,282,845,0.027,0.001,5.677,2.896,1.187,1.001,0.076,0.001,8.11,4.858,1.285,1.001,0.048,0.001,8.34,3.714,1.234,1.001,0.026,-170.9,-117.2,0,NAN,-273.2
10/9/17 9:00,36554,282,900,0.027,0,5.654,2.898,1.187,1.001,0.076,0.001,8.11,4.859,1.285,1.001,0.048,0.001,8.35,3.715,1.234,1.001,0.026,-171.1,-117.6,0,NAN,-273.2
10/9/17 9:15,36555,282,915,0.027,0.001,5.633,2.896,1.187,1.001,0.076,0.001,8.09,4.858,1.285,1.001,0.048,0.001,8.28,3.713,1.234,1.001,0.026,-166.4,-122.6,0,NAN,-273.2
10/9/17 9:30,36556,282,930,0.027,0.001,5.587,2.894,1.187,1.001,0.076,0.001,8.05,4.86,1.285,1.001,0.048,0.001,8.31,3.714,1.234,1.001,0.026,-170.4,-117.9,0,NAN,-273.2
10/9/17 9:45,36557,282,945,0.027,0.001,5.6,2.894,1.187,1.001,0.076,0.001,8.05,4.859,1.285,1.001,0.048,0.001,8.33,3.713,1.234,1.001,0.026,-171.2,-116.9,0,NAN,-273.2
10/9/17 10:00,36558,282,1000,0.027,0.001,5.631,2.896,1.187,1.001,0.076,0.001,8.02,4.857,1.285,1.001,0.048,0.001,8.36,3.715,1.234,1.001,0.026,-175,-112.4,0,NAN,-273.2
10/9/17 10:15,36559,282,1015,0.027,0.001,5.596,2.894,1.187,1.001,0.076,0.001,7.976,4.859,1.285,1.001,0.048,0.001,8.31,3.712,1.234,1.001,0.026,-175.3,-111.8,0,NAN,-273.2
10/9/17 10:30,36560,282,1030,0.027,0.001,5.652,2.894,1.187,1.001,0.076,0.001,7.964,4.857,1.285,1.001,0.048,0.001,8.31,3.715,1.234,1.001,0.026,-173.4,-114.2,0,NAN,-273.2
10/9/17 10:45,36561,282,1045,0.027,0,5.7,2.897,1.187,1.001,0.076,0.001,7.944,4.857,1.285,1.001,0.048,0,8.29,3.716,1.234,1,0.026,-173.6,-114.2,0,NAN,-273.2
10/9/17 11:00,36562,282,1100,0.027,0.001,5.707,2.895,1.187,1.001,0.076,0.001,7.935,4.833,1.284,1.001,0.048,0.001,8.31,3.714,1.234,1.001,0.026,-174.3,-113.3,0,NAN,-273.2
10/9/17 11:15,36563,282,1115,0.027,0,5.802,2.899,1.187,1,0.076,0.001,7.92,4.83,1.284,1.002,0.048,0.001,8.3,3.714,1.234,1.001,0.026,-175.4,-112.1,0,NAN,-273.2
10/9/17 11:30,36564,282,1130,0.027,0,5.844,2.898,1.187,1,0.076,0.001,7.864,4.83,1.284,1.001,0.048,0.001,8.3,3.716,1.234,1.001,0.026,-179.5,-107.2,0,NAN,-273.2
10/9/17 11:45,36565,282,1145,0.027,0.001,5.965,2.895,1.187,1.001,0.076,0.001,7.875,4.831,1.284,1.001,0.048,0.001,8.26,3.715,1.234,1.001,0.026,-179.3,-107.8,0,NAN,-273.2
10/9/17 12:00,36566,282,1200,0.027,0,6.064,2.897,1.187,1.001,0.076,0.001,7.875,4.832,1.284,1.001,0.048,0.001,8.29,3.714,1.234,1.001,0.026,-178.2,-108.8,0,NAN,-273.2
10/9/17 12:15,36567,282,1215,0.027,0,6.153,2.897,1.187,1.001,0.076,0.001,7.842,4.828,1.284,1.002,0.048,0.001,8.32,3.715,1.234,1.001,0.026,-177.7,-109.6,0,NAN,-273.2
10/9/17 12:30,36568,282,1230,0.027,0.001,6.239,2.895,1.187,1.001,0.076,0.001,7.801,4.829,1.284,1.002,0.048,0.001,8.25,3.714,1.234,1.001,0.026,-175.5,-111.8,0,NAN,-273.2
10/9/17 12:45,36569,282,1245,0.027,0.001,6.359,2.894,1.187,1.001,0.076,0.001,7.793,4.832,1.284,1.001,0.048,0.001,8.28,3.715,1.234,1.001,0.026,-183,-102.8,0,NAN,-273.2
10/9/17 13:00,36570,282,1300,0.027,0.001,6.446,2.896,1.187,1.001,0.076,0.001,7.789,4.833,1.284,1.001,0.048,0.001,8.27,3.715,1.234,1.001,0.026,-179,-108,0,NAN,-273.2
10/9/17 13:15,36571,282,1315,0.027,0.001,6.531,2.894,1.187,1.001,0.076,0.001,7.779,4.858,1.285,1.001,0.048,0.001,8.24,3.714,1.234,1.001,0.025,-179.3,-107.4,0,NAN,-273.2
10/9/17 13:30,36572,282,1330,0.027,0,6.595,2.898,1.187,1,0.076,0.001,7.748,4.858,1.285,1.001,0.048,0.001,8.26,3.714,1.234,1.001,0.026,-177.8,-109.5,0,NAN,-273.2
10/9/17 13:45,36573,282,1345,0.027,0.001,6.694,2.894,1.187,1.001,0.076,0.001,7.769,4.858,1.285,1.001,0.048,0.001,8.28,3.714,1.234,1.001,0.026,-177.7,-109.3,0,NAN,-273.2
10/9/17 14:00,36574,282,1400,0.027,0.001,6.789,2.894,1.187,1.001,0.076,0.001,7.724,4.859,1.285,1.001,0.048,0.001,8.25,3.714,1.234,1.001,0.026,-174.5,-113.7,0,NAN,-273.2
10/9/17 14:15,36575,282,1415,0.027,0.001,6.856,2.893,1.187,1.001,0.076,0.001,7.701,4.858,1.285,1.001,0.048,0.001,8.27,3.716,1.234,1.001,0.026,-174.6,-112.8,0,NAN,-273.2
10/9/17 14:30,36576,282,1430,0.027,0.001,6.945,2.896,1.187,1.001,0.076,0.001,7.693,4.858,1.285,1.001,0.048,0.001,8.24,3.715,1.234,1.001,0.026,-175.8,-112,0,NAN,-273.2
10/9/17 14:45,36577,282,1445,0.027,0,7.033,2.897,1.187,1.001,0.076,0.001,7.694,4.858,1.285,1.001,0.048,0.001,8.22,3.714,1.234,1.001,0.026,-173.5,-114.1,0,NAN,-273.2
10/9/17 15:00,36578,282,1500,0.027,0,7.15,2.897,1.187,1.001,0.076,0.001,7.673,4.858,1.285,1.001,0.048,0.001,8.25,3.715,1.234,1.001,0.026,-175,-112.8,0,NAN,-273.2
10/9/17 15:15,36579,282,1515,0.027,0,7.261,2.898,1.187,1,0.076,0.001,7.678,4.859,1.285,1.001,0.048,0.001,8.21,3.713,1.234,1.001,0.026,-174.3,-113.1,0,NAN,-273.2
10/9/17 15:30,36580,282,1530,0.027,0.001,7.359,2.897,1.187,1.001,0.076,0.001,7.67,4.857,1.285,1.001,0.048,0.001,8.23,3.714,1.234,1.001,0.026,-173.2,-114.6,0,NAN,-273.2
10/9/17 15:45,36581,282,1545,0.027,0.001,7.467,2.895,1.187,1.001,0.076,0.001,7.672,4.858,1.285,1.001,0.048,0.001,8.23,3.715,1.234,1.001,0.026,-173.2,-114.1,0,NAN,-273.2
10/9/17 16:00,36582,282,1600,0.027,0,7.594,2.898,1.187,1,0.076,0.001,7.668,4.858,1.285,1.001,0.048,0.001,8.24,3.713,1.234,1.001,0.026,-173.9,-113.5,0,NAN,-273.2
10/9/17 16:15,36583,282,1615,0.027,0.001,7.739,2.896,1.187,1.001,0.076,0.001,7.65,4.858,1.285,1.001,0.048,0.001,8.22,3.713,1.234,1.001,0.026,-176.4,-110.5,0,NAN,-273.2
10/9/17 16:30,36584,282,1630,0.027,0.001,7.816,2.895,1.187,1.001,0.076,0.001,7.666,4.856,1.285,1.002,0.048,0.001,8.21,3.716,1.234,1.001,0.026,-175.4,-112.3,0,NAN,-273.2
10/9/17 16:45,36585,282,1645,0.027,0.001,7.948,2.896,1.187,1.001,0.076,0.001,7.657,4.856,1.285,1.002,0.048,0.001,8.21,3.712,1.234,1.001,0.026,-175.1,-112,0,NAN,-273.2
10/9/17 17:00,36586,282,1700,0.027,0,8.08,2.897,1.187,1.001,0.076,0.001,7.645,4.858,1.285,1.001,0.048,0.001,8.2,3.714,1.234,1.001,0.026,-178,-108.9,0,NAN,-273.2
10/9/17 17:15,36587,282,1715,0.027,0,8.18,2.897,1.187,1.001,0.076,0.001,7.626,4.858,1.285,1.001,0.048,0.001,8.19,3.713,1.234,1.001,0.026,-176.8,-110.1,0,NAN,-273.2
10/9/17 17:30,36588,282,1730,0.027,0.001,8.19,2.895,1.187,1.001,0.076,0.001,7.666,4.858,1.285,1.001,0.048,0.001,8.18,3.713,1.234,1.001,0.026,-179.9,-106.7,0,NAN,-273.2
10/9/17 17:45,36589,282,1745,0.027,0.001,8.27,2.896,1.187,1.001,0.076,0.001,7.655,4.86,1.285,1.001,0.048,0.001,8.16,3.713,1.234,1.001,0.026,-181.7,-104.6,0,NAN,-273.2
10/9/17 18:00,36590,282,1800,0.027,0,8.3,2.899,1.187,1,0.076,0.001,7.663,4.858,1.285,1.001,0.048,0.001,8.18,3.713,1.234,1.001,0.026,-178.3,-108.8,0,NAN,-273.2
10/9/17 18:15,36591,282,1815,0.027,0,8.32,2.899,1.187,1,0.076,0.001,7.66,4.859,1.285,1.001,0.048,0.001,8.17,3.715,1.234,1.001,0.026,-177.3,-109.8,0,NAN,-273.2
10/9/17 18:30,36592,282,1830,0.027,0,8.33,2.898,1.187,1,0.076,0.001,7.685,4.858,1.285,1.001,0.048,0.001,8.16,3.712,1.234,1.001,0.026,-179.7,-107.1,0,NAN,-273.2
10/9/17 18:45,36593,282,1845,0.027,0.001,8.32,2.896,1.187,1.001,0.076,0.001,7.694,4.858,1.285,1.001,0.048,0.001,8.19,3.715,1.234,1.001,0.026,-179.5,-107.5,0,NAN,-273.2
10/9/17 19:00,36594,282,1900,0.027,0.001,8.32,2.897,1.187,1.001,0.076,0.001,7.704,4.858,1.285,1.001,0.048,0.001,8.17,3.715,1.234,1.001,0.026,-178,-109.2,0,NAN,-273.2
10/9/17 19:15,36595,282,1915,0.027,0.001,8.29,2.895,1.187,1.001,0.076,0.001,7.73,4.858,1.285,1.001,0.048,0.001,8.15,3.712,1.234,1.001,0.026,-177.8,-109.1,0,NAN,-273.2
10/9/17 19:30,36596,282,1930,0.027,0.001,8.3,2.897,1.187,1.001,0.076,0.001,7.715,4.858,1.285,1.001,0.048,0.001,8.13,3.713,1.234,1.001,0.026,-178,-109.2,0,NAN,-273.2
10/9/17 19:45,36597,282,1945,0.027,0.001,8.25,2.896,1.187,1.001,0.076,0.001,7.734,4.857,1.285,1.002,0.048,0.001,8.14,3.715,1.234,1.001,0.026,-176.3,-111,0,NAN,-273.2
10/9/17 20:00,36598,282,2000,0.027,0.001,8.17,2.897,1.187,1.001,0.076,0.001,7.729,4.858,1.285,1.001,0.048,0.001,8.14,3.715,1.234,1.001,0.026,-173.6,-114.7,0,NAN,-273.2
10/9/17 20:15,36599,282,2015,0.027,0,8.14,2.897,1.187,1.001,0.076,0.001,7.736,4.858,1.285,1.001,0.048,0.001,8.14,3.713,1.234,1.001,0.026,-172.8,-114.7,0,NAN,-273.2
10/9/17 20:30,36600,282,2030,0.027,0,8.08,2.897,1.187,1.001,0.076,0.001,7.765,4.859,1.285,1.001,0.048,0.001,8.17,3.715,1.234,1.001,0.026,-174.8,-113,0,NAN,-273.2
10/9/17 20:45,36601,282,2045,0.027,0.001,8.03,2.896,1.187,1.001,0.076,0.001,7.754,4.859,1.285,1.001,0.048,0.001,8.13,3.712,1.234,1.001,0.026,-174.7,-113,0,NAN,-273.2
10/9/17 21:00,36602,282,2100,0.027,0,7.984,2.898,1.187,1,0.076,0.001,7.785,4.857,1.285,1.001,0.048,0.001,8.13,3.715,1.234,1.001,0.026,-174.7,-113.1,0,NAN,-273.2
10/9/17 21:15,36603,282,2115,0.027,0.001,7.919,2.897,1.187,1.001,0.076,0.001,7.805,4.857,1.285,1.002,0.048,0.001,8.15,3.715,1.234,1.001,0.026,-175.2,-112.1,0,NAN,-273.2
10/9/17 21:30,36604,282,2130,0.027,0.001,7.879,2.895,1.187,1.001,0.076,0.001,7.78,4.855,1.285,1.002,0.048,0.001,8.13,3.714,1.234,1.001,0.026,-176,-111.1,0,NAN,-273.2
10/9/17 21:45,36605,282,2145,0.027,0.001,7.81,2.896,1.187,1.001,0.076,0.001,7.802,4.859,1.285,1.001,0.048,0.001,8.14,3.712,1.234,1.001,0.026,-175,-112.6,0,NAN,-273.2
10/9/17 22:00,36606,282,2200,0.027,0,7.759,2.897,1.187,1,0.076,0.001,7.806,4.859,1.285,1.001,0.048,0,8.12,3.716,1.234,1,0.026,-174.5,-113.1,0,NAN,-273.2
10/9/17 22:15,36607,282,2215,0.027,0,7.695,2.897,1.187,1.001,0.076,0.001,7.829,4.859,1.285,1.001,0.048,0.001,8.14,3.714,1.234,1.001,0.026,-173.7,-114.5,0,NAN,-273.2
10/9/17 22:30,36608,282,2230,0.027,0.001,7.674,2.896,1.187,1.001,0.076,0.001,7.813,4.858,1.285,1.001,0.048,0.001,8.11,3.715,1.234,1.001,0.026,-172,-115.9,0,NAN,-273.2
10/9/17 22:45,36609,282,2245,0.027,0.001,7.601,2.896,1.187,1.001,0.076,0.001,7.848,4.858,1.285,1.001,0.048,0.001,8.11,3.714,1.234,1.001,0.026,-171.7,-116.4,0,NAN,-273.2
10/9/17 23:00,36610,282,2300,0.027,0,7.544,2.899,1.187,1,0.076,0.001,7.836,4.857,1.285,1.001,0.048,0.001,8.12,3.714,1.234,1.001,0.027,-170.4,-118,0,NAN,-273.2
10/9/17 23:15,36611,282,2315,0.027,0,7.472,2.898,1.187,1,0.076,0.001,7.822,4.858,1.285,1.001,0.048,0.001,8.1,3.712,1.234,1.001,0.027,-173.4,-114.3,0,NAN,-273.2
10/9/17 23:30,36612,282,2330,0.027,0,7.409,2.898,1.187,1,0.076,0.001,7.831,4.858,1.285,1.001,0.048,0.001,8.11,3.714,1.234,1.001,0.027,-172.1,-116,0,NAN,-273.2
10/9/17 23:45,36613,282,2345,0.027,0.001,7.335,2.896,1.187,1.001,0.076,0.001,7.843,4.857,1.285,1.001,0.048,0.001,8.12,3.714,1.234,1.001,0.027,-168.7,-120,0,NAN,-273.2
10/10/17 0:00,36614,283,0,0.027,0.001,7.29,2.894,1.187,1.001,0.076,0.001,7.854,4.859,1.285,1.001,0.048,0.001,8.08,3.712,1.234,1.001,0.027,-168.8,-119.6,0,NAN,-273.2
10/10/17 0:15,36615,283,15,0.027,0,7.243,2.898,1.187,1,0.076,0.001,7.844,4.857,1.285,1.002,0.048,0.001,8.09,3.713,1.234,1.001,0.027,-171.1,-117,0,NAN,-273.2
10/10/17 0:30,36616,283,30,0.027,0.001,7.2,2.897,1.187,1.001,0.076,0.001,7.829,4.857,1.285,1.001,0.048,0,8.13,3.716,1.234,1,0.027,-169.8,-118.5,0,NAN,-273.2
10/10/17 0:45,36617,283,45,0.027,0.001,7.126,2.897,1.187,1.001,0.076,0.001,7.848,4.858,1.285,1.001,0.048,0.001,8.09,3.715,1.234,1.001,0.027,-171.2,-116.7,0,NAN,-273.2
10/10/17 1:00,36618,283,100,0.027,0.001,7.049,2.895,1.187,1.001,0.076,0.001,7.849,4.858,1.285,1.001,0.048,0.001,8.11,3.714,1.234,1.001,0.027,-170.2,-118.2,0,NAN,-273.2
10/10/17 1:15,36619,283,115,0.027,0.001,7.006,2.896,1.187,1.001,0.076,0.001,7.854,4.858,1.285,1.001,0.048,0.001,8.1,3.715,1.234,1.001,0.027,-169.8,-118.2,0,NAN,-273.2
