TOA5,CR1000_rad_test,CR1000,75041,CR1000.Std.28,CPU:SH_tow1_meadow2_2017.CR1,44589,Enviro,
TIMESTAMP,RECORD,Day_of_Year,Hour,SWE_mv_Avg,maxbot_volt_Avg,maxbot_dist_Avg,TT_C,SBT_C
TS,RN,,,,,,Deg C,Deg C
,,Smp,Smp,Avg,Avg,Avg,Smp,Smp
1/28/19 1:30,13682,28,130,0.359,1472,1.437,-6.607,-6.213
1/28/19 1:45,13683,28,145,0.359,1471,1.437,-6.659,-6.264
1/28/19 2:00,13684,28,200,0.359,1472,1.438,-6.721,-6.296
1/28/19 2:15,13685,28,215,0.36,1472,1.437,-6.719,-6.29
1/28/19 2:30,13686,28,230,0.36,1471,1.436,-6.806,-6.38
1/28/19 2:45,13687,28,245,0.361,1472,1.437,-6.959,-6.542
1/28/19 3:00,13688,28,300,0.361,1472,1.437,-7.118,-6.7
1/28/19 3:15,13689,28,315,0.362,1469,1.434,-7.184,-6.784
1/28/19 3:30,13690,28,330,0.362,1467,1.432,-7.219,-6.806
1/28/19 3:45,13691,28,345,0.362,1470,1.435,-7.424,-7.021
1/28/19 4:00,13692,28,400,0.363,1469,1.435,-7.644,-7.241
1/28/19 4:15,13693,28,415,0.363,1467,1.433,-7.923,-7.531
1/28/19 4:30,13694,28,430,0.364,1466,1.432,-8.03,-7.644
1/28/19 4:45,13695,28,445,0.365,1465,1.431,-8.14,-7.753
1/28/19 5:00,13696,28,500,0.365,1466,1.431,-8.13,-7.753
1/28/19 5:15,13697,28,515,0.366,1464,1.43,-8.1,-7.736
1/28/19 5:30,13698,28,530,0.366,1467,1.433,-8.05,-7.673
1/28/19 5:45,13699,28,545,0.367,1464,1.43,-8.03,-7.667
1/28/19 6:00,13700,28,600,0.367,1465,1.431,-7.844,-7.485
1/28/19 6:15,13701,28,615,0.368,1463,1.429,-7.876,-7.525
1/28/19 6:30,13702,28,630,0.368,1463,1.428,-7.997,-7.644
1/28/19 6:45,13703,28,645,0.369,1463,1.429,-7.936,-7.616
1/28/19 7:00,13704,28,700,0.37,1464,1.43,-7.715,-7.48
1/28/19 7:15,13705,28,715,0.37,1470,1.436,-7.169,-6.97
1/28/19 7:30,13706,28,730,0.37,1468,1.434,-6.634,-6.44
1/28/19 7:45,13707,28,745,0.371,1471,1.437,-6.169,-5.958
1/28/19 8:00,13708,28,800,0.371,1473,1.438,-5.648,-5.405
1/28/19 8:15,13709,28,815,0.372,1472,1.437,-5.007,-4.711
1/28/19 8:30,13710,28,830,0.372,1476,1.441,-3.302,-2.992
1/28/19 8:45,13711,28,845,0.373,1479,1.444,-1.783,-1.397
1/28/19 9:00,13712,28,900,0.373,1478,1.443,-0.45,0.018
1/28/19 9:15,13713,28,915,0.374,1472,1.437,0.269,0.757
1/28/19 9:30,13714,28,930,0.374,1478,1.444,0.365,0.936
1/28/19 9:45,13715,28,945,0.374,1473,1.439,0.913,1.559
1/28/19 10:00,13716,28,1000,0.375,1475,1.44,2.108,2.866
1/28/19 10:15,13717,28,1015,0.375,1465,1.431,2.14,2.98
1/28/19 10:30,13718,28,1030,0.376,1466,1.431,2.992,3.79
1/28/19 10:45,13719,28,1045,0.376,1464,1.43,5.597,6.472
1/28/19 11:00,13720,28,1100,0.376,1466,1.432,6.041,6.986
1/28/19 11:15,13721,28,1115,0.377,1469,1.434,6.685,7.714
1/28/19 11:30,13722,28,1130,0.377,1477,1.443,7.279,8.43
1/28/19 11:45,13723,28,1145,0.378,1484,1.449,8.03,9.35
1/28/19 12:00,13724,28,1200,0.378,1484,1.449,8.15,9.49
1/28/19 12:15,13725,28,1215,0.378,1492,1.457,8.6,10.04
1/28/19 12:30,13726,28,1230,0.379,1493,1.458,8.99,10.54
1/28/19 12:45,13727,28,1245,0.379,1490,1.455,8.11,9.46
1/28/19 13:00,13728,28,1300,0.379,1486,1.452,6.961,8.1
1/28/19 13:15,13729,28,1315,0.38,1472,1.438,7.062,8.19
1/28/19 13:30,13730,28,1330,0.38,1462,1.428,7.057,8.18
1/28/19 13:45,13731,28,1345,0.38,1464,1.429,7.427,8.61
1/28/19 14:00,13732,28,1400,0.381,1470,1.435,7.812,9.09
1/28/19 14:15,13733,28,1415,0.381,1474,1.439,7.618,8.83
1/28/19 14:30,13734,28,1430,0.382,1477,1.443,7.908,9.2
1/28/19 14:45,13735,28,1445,0.382,1479,1.444,7.487,8.69
1/28/19 15:00,13736,28,1500,0.383,1478,1.443,7.036,8.18
1/28/19 15:15,13737,28,1515,0.383,1473,1.438,6.495,7.525
1/28/19 15:30,13738,28,1530,0.383,1470,1.436,5.702,6.588
1/28/19 15:45,13739,28,1545,0.384,1464,1.429,4.536,5.222
1/28/19 16:00,13740,28,1600,0.384,1458,1.424,4.483,5.151
1/28/19 16:15,13741,28,1615,0.384,1460,1.426,4.249,4.886
1/28/19 16:30,13742,28,1630,0.385,1459,1.425,3.671,4.221
1/28/19 16:45,13743,28,1645,0.385,1456,1.422,3.038,3.498
1/28/19 17:00,13744,28,1700,0.385,1461,1.426,2.503,2.891
1/28/19 17:15,13745,28,1715,0.386,1464,1.43,1.948,2.258
1/28/19 17:30,13746,28,1730,0.386,1459,1.425,1.435,1.681
1/28/19 17:45,13747,28,1745,0.387,1458,1.424,0.998,1.191
1/28/19 18:00,13748,28,1800,0.387,1459,1.425,0.709,0.866
1/28/19 18:15,13749,28,1815,0.387,1459,1.425,0.48,0.613
1/28/19 18:30,13750,28,1830,0.388,1462,1.428,0.324,0.441
1/28/19 18:45,13751,28,1845,0.388,1466,1.432,0.239,0.349
1/28/19 19:00,13752,28,1900,0.388,1464,1.43,0.198,0.308
1/28/19 19:15,13753,28,1915,0.389,1467,1.433,0.134,0.249
1/28/19 19:30,13754,28,1930,0.389,1467,1.433,0.037,0.157
1/28/19 19:45,13755,28,1945,0.39,1465,1.431,-0.085,0.048
1/28/19 20:00,13756,28,2000,0.39,1462,1.428,-0.193,-0.061
1/28/19 20:15,13757,28,2015,0.39,1462,1.428,-0.274,-0.142
1/28/19 20:30,13758,28,2030,0.391,1459,1.425,-0.318,-0.185
1/28/19 20:45,13759,28,2045,0.391,1459,1.425,-0.387,-0.256
1/28/19 21:00,13760,28,2100,0.392,1457,1.423,-0.411,-0.283
1/28/19 21:15,13761,28,2115,0.392,1459,1.424,-0.448,-0.316
1/28/19 21:30,13762,28,2130,0.393,1457,1.423,-0.514,-0.376
1/28/19 21:45,13763,28,2145,0.393,1453,1.419,-0.58,-0.441
1/28/19 22:00,13764,28,2200,0.393,1453,1.419,-0.643,-0.495
1/28/19 22:15,13765,28,2215,0.394,1451,1.417,-0.713,-0.55
1/28/19 22:30,13766,28,2230,0.394,1454,1.42,-0.788,-0.626
1/28/19 22:45,13767,28,2245,0.395,1454,1.42,-0.868,-0.686
1/28/19 23:00,13768,28,2300,0.395,1462,1.427,-0.94,-0.762
1/28/19 23:15,13769,28,2315,0.396,1458,1.424,-0.953,-0.795
1/28/19 23:30,13770,28,2330,0.396,1461,1.426,-0.986,-0.811
1/28/19 23:45,13771,28,2345,0.397,1460,1.425,-0.942,-0.806
1/29/19 0:00,13772,29,0,0.397,1459,1.425,-0.803,-0.631
1/29/19 0:15,13773,29,15,0.397,1459,1.425,-0.871,-0.686
1/29/19 0:30,13774,29,30,0.398,1459,1.425,-0.922,-0.74
1/29/19 0:45,13775,29,45,0.398,1459,1.425,-0.958,-0.773
1/29/19 1:00,13776,29,100,0.399,1472,1.438,-0.933,-0.768
1/29/19 1:15,13777,29,115,0.399,1457,1.423,-0.813,-0.648
1/29/19 1:30,13778,29,130,0.4,1459,1.425,-0.813,-0.642
1/29/19 1:45,13779,29,145,0.4,1459,1.425,-0.912,-0.724
1/29/19 2:00,13780,29,200,0.4,1463,1.429,-0.983,-0.795
1/29/19 2:15,13781,29,215,0.401,1464,1.429,-1.131,-0.926
1/29/19 2:30,13782,29,230,0.401,1464,1.43,-1.264,-1.046
1/29/19 2:45,13783,29,245,0.402,1466,1.431,-1.392,-1.176
1/29/19 3:00,13784,29,300,0.402,1463,1.428,-1.388,-1.209
1/29/19 3:15,13785,29,315,0.402,1464,1.43,-1.336,-1.165
1/29/19 3:30,13786,29,330,0.403,1464,1.43,-1.291,-1.116
1/29/19 3:45,13787,29,345,0.403,1462,1.428,-1.292,-1.122
1/29/19 4:00,13788,29,400,0.404,1465,1.431,-1.218,-1.067
1/29/19 4:15,13789,29,415,0.404,1462,1.428,-1.106,-0.975
1/29/19 4:30,13790,29,430,0.404,1459,1.425,-0.923,-0.795
1/29/19 4:45,13791,29,445,0.405,1471,1.437,-0.872,-0.686
1/29/19 5:00,13792,29,500,0.405,1460,1.426,-0.955,-0.773
1/29/19 5:15,13793,29,515,0.406,1463,1.429,-1.015,-0.838
1/29/19 5:30,13794,29,530,0.406,1465,1.431,-1.073,-0.904
1/29/19 5:45,13795,29,545,0.407,1464,1.429,-1.147,-0.969
1/29/19 6:00,13796,29,600,0.407,1466,1.432,-1.219,-1.029
1/29/19 6:15,13797,29,615,0.407,1466,1.431,-1.233,-1.056
1/29/19 6:30,13798,29,630,0.408,1467,1.432,-1.205,-1.018
1/29/19 6:45,13799,29,645,0.408,1467,1.433,-1.323,-1.111
1/29/19 7:00,13800,29,700,0.409,1464,1.43,-1.404,-1.193
1/29/19 7:15,13801,29,715,0.409,1463,1.429,-1.489,-1.258
1/29/19 7:30,13802,29,730,0.41,1463,1.428,-1.496,-1.28
1/29/19 7:45,13803,29,745,0.41,1465,1.431,-1.357,-1.1
1/29/19 8:00,13804,29,800,0.411,1468,1.434,-1.139,-0.817
1/29/19 8:15,13805,29,815,0.411,1463,1.429,-0.705,-0.365
1/29/19 8:30,13806,29,830,0.412,1461,1.427,0.271,0.637
1/29/19 8:45,13807,29,845,0.412,1468,1.434,1.741,2.211
1/29/19 9:00,13808,29,900,0.413,1470,1.435,3.112,3.68
1/29/19 9:15,13809,29,915,0.413,1472,1.438,4.429,5.06
1/29/19 9:30,13810,29,930,0.413,1475,1.44,5.777,6.649
1/29/19 9:45,13811,29,945,0.414,1476,1.442,6.6,7.634
1/29/19 10:00,13812,29,1000,0.414,1475,1.44,6.085,7.023
1/29/19 10:15,13813,29,1015,0.415,1476,1.441,6.897,7.948
1/29/19 10:30,13814,29,1030,0.415,1496,1.461,8.51,9.89
1/29/19 10:45,13815,29,1045,0.415,1486,1.451,8.61,10.03
1/29/19 11:00,13816,29,1100,0.416,1496,1.461,8.09,9.43
1/29/19 11:15,13817,29,1115,0.416,1549,1.512,8.37,9.75
1/29/19 11:30,13818,29,1130,0.417,1494,1.459,7.866,9.14
1/29/19 11:45,13819,29,1145,0.417,1506,1.471,8.24,9.62
1/29/19 12:00,13820,29,1200,0.417,1499,1.464,7.99,9.29
1/29/19 12:15,13821,29,1215,0.418,1496,1.461,7.871,9.14
1/29/19 12:30,13822,29,1230,0.418,1498,1.463,8.29,9.66
1/29/19 12:45,13823,29,1245,0.418,1513,1.477,8.52,9.92
1/29/19 13:00,13824,29,1300,0.419,1499,1.464,8.59,10.02
1/29/19 13:15,13825,29,1315,0.419,1496,1.461,8.87,10.38
1/29/19 13:30,13826,29,1330,0.419,1518,1.482,9,10.53
1/29/19 13:45,13827,29,1345,0.42,1514,1.479,9.22,10.79
1/29/19 14:00,13828,29,1400,0.42,1523,1.487,9,10.55
1/29/19 14:15,13829,29,1415,0.42,1515,1.479,8.49,9.92
1/29/19 14:30,13830,29,1430,0.42,1518,1.483,8.24,9.64
1/29/19 14:45,13831,29,1445,0.421,1522,1.486,8.14,9.51
1/29/19 15:00,13832,29,1500,0.421,1527,1.491,8.34,9.74
1/29/19 15:15,13833,29,1515,0.421,1539,1.503,8.75,10.24
1/29/19 15:30,13834,29,1530,0.422,1525,1.489,8.46,9.89
1/29/19 15:45,13835,29,1545,0.422,1527,1.492,8.27,9.69
1/29/19 16:00,13836,29,1600,0.422,1524,1.488,7.016,8.21
1/29/19 16:15,13837,29,1615,0.422,1518,1.482,5.767,6.782
1/29/19 16:30,13838,29,1630,0.423,1511,1.476,3.925,4.653
1/29/19 16:45,13839,29,1645,0.423,1510,1.475,2.331,2.852
1/29/19 17:00,13840,29,1700,0.423,1511,1.475,1.191,1.588
1/29/19 17:15,13841,29,1715,0.424,1507,1.471,0.359,0.69
1/29/19 17:30,13842,29,1730,0.424,1507,1.471,-0.301,-0.003
1/29/19 17:45,13843,29,1745,0.425,1507,1.472,-0.912,-0.61
1/29/19 18:00,13844,29,1800,0.425,1507,1.471,-1.508,-1.189
1/29/19 18:15,13845,29,1815,0.425,1507,1.472,-1.416,-1.024
1/29/19 18:30,13846,29,1830,0.426,1508,1.473,-1.439,-0.986
1/29/19 18:45,13847,29,1845,0.426,1506,1.471,-1.838,-1.394
1/29/19 19:00,13848,29,1900,0.427,1516,1.48,-2.608,-2.219
1/29/19 19:15,13849,29,1915,0.427,1505,1.47,-3.189,-2.849
1/29/19 19:30,13850,29,1930,0.428,1507,1.472,-3.577,-3.244
1/29/19 19:45,13851,29,1945,0.428,1508,1.473,-3.847,-3.518
1/29/19 20:00,13852,29,2000,0.429,1506,1.471,-3.929,-3.606
1/29/19 20:15,13853,29,2015,0.429,1506,1.471,-3.989,-3.65
1/29/19 20:30,13854,29,2030,0.429,1505,1.47,-4.099,-3.749
1/29/19 20:45,13855,29,2045,0.43,1507,1.471,-4.189,-3.832
1/29/19 21:00,13856,29,2100,0.43,1506,1.471,-4.226,-3.864
1/29/19 21:15,13857,29,2115,0.43,1506,1.471,-4.251,-3.89
1/29/19 21:30,13858,29,2130,0.43,1506,1.471,-4.263,-3.89
1/29/19 21:45,13859,29,2145,0.431,1507,1.472,-4.332,-3.96
1/29/19 22:00,13860,29,2200,0.431,1507,1.471,-4.423,-4.032
1/29/19 22:15,13861,29,2215,0.431,1508,1.473,-4.545,-4.159
1/29/19 22:30,13862,29,2230,0.432,1507,1.472,-4.535,-4.141
1/29/19 22:45,13863,29,2245,0.432,1508,1.473,-4.567,-4.169
1/29/19 23:00,13864,29,2300,0.433,1510,1.475,-4.683,-4.274
1/29/19 23:15,13865,29,2315,0.433,1507,1.472,-4.781,-4.373
1/29/19 23:30,13866,29,2330,0.433,1508,1.472,-4.977,-4.572
1/29/19 23:45,13867,29,2345,0.434,1508,1.472,-5.117,-4.705
1/30/19 0:00,13868,30,0,0.434,1508,1.472,-5.282,-4.871
1/30/19 0:15,13869,30,15,0.434,1511,1.475,-5.434,-5.027
1/30/19 0:30,13870,30,30,0.435,1512,1.477,-5.565,-5.166
1/30/19 0:45,13871,30,45,0.435,1508,1.473,-5.677,-5.277
1/30/19 1:00,13872,30,100,0.435,1510,1.475,-5.846,-5.455
1/30/19 1:15,13873,30,115,0.436,1511,1.476,-6.027,-5.639
1/30/19 1:30,13874,30,130,0.436,1510,1.474,-6.081,-5.695
1/30/19 1:45,13875,30,145,0.437,1511,1.476,-6.114,-5.728
1/30/19 2:00,13876,30,200,0.437,1512,1.476,-6.213,-5.829
1/30/19 2:15,13877,30,215,0.438,1511,1.476,-6.313,-5.929
1/30/19 2:30,13878,30,230,0.439,1513,1.478,-6.353,-5.968
1/30/19 2:45,13879,30,245,0.439,1510,1.475,-6.586,-6.208
1/30/19 3:00,13880,30,300,0.439,1506,1.471,-6.788,-6.421
1/30/19 3:15,13881,30,315,0.44,1507,1.472,-6.874,-6.521
1/30/19 3:30,13882,30,330,0.44,1507,1.472,-7.039,-6.701
1/30/19 3:45,13883,30,345,0.441,1507,1.472,-7.13,-6.791
1/30/19 4:00,13884,30,400,0.441,1507,1.472,-7.228,-6.892
1/30/19 4:15,13885,30,415,0.442,1509,1.474,-7.331,-6.993
1/30/19 4:30,13886,30,430,0.442,1508,1.473,-7.384,-7.055
1/30/19 4:45,13887,30,445,0.443,1510,1.475,-7.397,-7.072
1/30/19 5:00,13888,30,500,0.443,1508,1.472,-7.568,-7.258
1/30/19 5:15,13889,30,515,0.444,1510,1.475,-7.518,-7.219
1/30/19 5:30,13890,30,530,0.444,1511,1.475,-7.395,-7.1
1/30/19 5:45,13891,30,545,0.444,1508,1.473,-7.32,-7.038
1/30/19 6:00,13892,30,600,0.445,1509,1.473,-7.215,-6.942
1/30/19 6:15,13893,30,615,0.445,1509,1.474,-7.155,-6.891
1/30/19 6:30,13894,30,630,0.446,1508,1.473,-7.137,-6.891
1/30/19 6:45,13895,30,645,0.446,1511,1.476,-7.06,-6.801
1/30/19 7:00,13896,30,700,0.447,1520,1.485,-7.028,-6.756
1/30/19 7:15,13897,30,715,0.447,1510,1.475,-6.979,-6.694
1/30/19 7:30,13898,30,730,0.448,1509,1.474,-6.978,-6.677
1/30/19 7:45,13899,30,745,0.448,1510,1.474,-6.942,-6.632
1/30/19 8:00,13900,30,800,0.448,1511,1.475,-6.498,-6.16
1/30/19 8:15,13901,30,815,0.449,1511,1.476,-5.199,-4.789
1/30/19 8:30,13902,30,830,0.449,1517,1.481,-3.788,-3.293
1/30/19 8:45,13903,30,845,0.449,1515,1.48,-2.856,-2.274
1/30/19 9:00,13904,30,900,0.449,1515,1.48,-2.04,-1.444
1/30/19 9:15,13905,30,915,0.45,1515,1.479,-0.63,-0.016
1/30/19 9:30,13906,30,930,0.45,1518,1.482,0.599,1.281
1/30/19 9:45,13907,30,945,0.45,1523,1.487,2.137,3.047
1/30/19 10:00,13908,30,1000,0.45,1524,1.488,3.809,4.929
1/30/19 10:15,13909,30,1015,0.45,1521,1.485,4.985,6.108
1/30/19 10:30,13910,30,1030,0.45,1524,1.489,7.139,8.49
1/30/19 10:45,13911,30,1045,0.451,1525,1.489,7.643,8.97
1/30/19 11:00,13912,30,1100,0.451,1522,1.486,7.57,8.8
1/30/19 11:15,13913,30,1115,0.451,1522,1.486,8.74,10.21
1/30/19 11:30,13914,30,1130,0.451,1520,1.484,9.26,10.83
1/30/19 11:45,13915,30,1145,0.452,1520,1.485,9.69,11.39
1/30/19 12:00,13916,30,1200,0.452,1516,1.48,10.05,11.86
1/30/19 12:15,13917,30,1215,0.452,1512,1.476,10.46,12.35
1/30/19 12:30,13918,30,1230,0.452,1524,1.488,10.77,12.7
1/30/19 12:45,13919,30,1245,0.452,1532,1.496,11.22,13.28
1/30/19 13:00,13920,30,1300,0.452,1523,1.487,11.32,13.47
1/30/19 13:15,13921,30,1315,0.453,1524,1.488,11.02,13.04
1/30/19 13:30,13922,30,1330,0.453,1523,1.487,10.73,12.7
1/30/19 13:45,13923,30,1345,0.453,1522,1.486,9.99,11.77
1/30/19 14:00,13924,30,1400,0.453,1527,1.491,9.95,11.73
1/30/19 14:15,13925,30,1415,0.454,1535,1.499,8.84,10.37
1/30/19 14:30,13926,30,1430,0.454,1524,1.488,8.59,10.03
1/30/19 14:45,13927,30,1445,0.454,1512,1.477,8.53,9.96
1/30/19 15:00,13928,30,1500,0.454,1512,1.477,8.42,9.83
1/30/19 15:15,13929,30,1515,0.455,1512,1.477,8.34,9.73
1/30/19 15:30,13930,30,1530,0.455,1524,1.488,8.19,9.56
1/30/19 15:45,13931,30,1545,0.455,1534,1.498,7.903,9.22
1/30/19 16:00,13932,30,1600,0.455,1532,1.496,7.034,8.18
1/30/19 16:15,13933,30,1615,0.455,1524,1.488,6.403,7.419
1/30/19 16:30,13934,30,1630,0.456,1513,1.478,5.575,6.457
1/30/19 16:45,13935,30,1645,0.456,1511,1.475,4.438,5.127
1/30/19 17:00,13936,30,1700,0.456,1513,1.477,3.451,3.985
1/30/19 17:15,13937,30,1715,0.456,1519,1.483,2.53,2.929
1/30/19 17:30,13938,30,1730,0.456,1528,1.493,1.785,2.084
1/30/19 17:45,13939,30,1745,0.456,1511,1.476,1.283,1.517
1/30/19 18:00,13940,30,1800,0.456,1505,1.47,0.884,1.076
1/30/19 18:15,13941,30,1815,0.457,1504,1.469,0.593,0.761
1/30/19 18:30,13942,30,1830,0.457,1498,1.463,0.295,0.459
1/30/19 18:45,13943,30,1845,0.457,1500,1.465,0.009,0.183
1/30/19 19:00,13944,30,1900,0.457,1512,1.477,-0.297,-0.167
1/30/19 19:15,13945,30,1915,0.458,1523,1.487,-0.387,-0.279
1/30/19 19:30,13946,30,1930,0.458,1520,1.485,-0.428,-0.322
1/30/19 19:45,13947,30,1945,0.458,1513,1.477,-0.453,-0.349
1/30/19 20:00,13948,30,2000,0.458,1510,1.474,-0.514,-0.403
1/30/19 20:15,13949,30,2015,0.459,1507,1.471,-0.617,-0.49
1/30/19 20:30,13950,30,2030,0.459,1500,1.465,-0.864,-0.686
1/30/19 20:45,13951,30,2045,0.459,1496,1.461,-1.247,-1.029
1/30/19 21:00,13952,30,2100,0.46,1510,1.475,-1.694,-1.46
1/30/19 21:15,13953,30,2115,0.46,1501,1.466,-1.155,-0.844
1/30/19 21:30,13954,30,2130,0.46,1493,1.458,-1.125,-0.904
1/30/19 21:45,13955,30,2145,0.461,1499,1.464,-1.155,-0.986
1/30/19 22:00,13956,30,2200,0.461,1508,1.473,-1.373,-1.231
1/30/19 22:15,13957,30,2215,0.461,1510,1.474,-1.531,-1.405
1/30/19 22:30,13958,30,2230,0.462,1512,1.476,-1.578,-1.46
1/30/19 22:45,13959,30,2245,0.462,1510,1.474,-1.559,-1.433
1/30/19 23:00,13960,30,2300,0.462,1510,1.475,-1.562,-1.438
1/30/19 23:15,13961,30,2315,0.462,1511,1.476,-1.628,-1.471
1/30/19 23:30,13962,30,2330,0.463,1510,1.475,-1.716,-1.542
1/30/19 23:45,13963,30,2345,0.463,1504,1.468,-1.838,-1.667
1/31/19 0:00,13964,31,0,0.463,1503,1.468,-1.939,-1.755
1/31/19 0:15,13965,31,15,0.463,1498,1.463,-2.084,-1.858
1/31/19 0:30,13966,31,30,0.464,1488,1.454,-2.457,-2.17
1/31/19 0:45,13967,31,45,0.464,1506,1.471,-2.887,-2.558
1/31/19 1:00,13968,31,100,0.464,1505,1.469,-3.33,-2.991
1/31/19 1:15,13969,31,115,0.465,1493,1.458,-3.665,-3.326
1/31/19 1:30,13970,31,130,0.465,1491,1.456,-3.912,-3.573
1/31/19 1:45,13971,31,145,0.465,1500,1.465,-4.032,-3.672
1/31/19 2:00,13972,31,200,0.465,1499,1.464,-4.187,-3.827
1/31/19 2:15,13973,31,215,0.465,1504,1.469,-4.314,-3.947
1/31/19 2:30,13974,31,230,0.466,1513,1.478,-4.399,-4.044
1/31/19 2:45,13975,31,245,0.466,1521,1.486,-4.569,-4.204
1/31/19 3:00,13976,31,300,0.466,1510,1.475,-4.62,-4.247
1/31/19 3:15,13977,31,315,0.466,1513,1.478,-4.703,-4.319
1/31/19 3:30,13978,31,330,0.467,1521,1.485,-4.777,-4.39
1/31/19 3:45,13979,31,345,0.467,1505,1.469,-4.881,-4.506
1/31/19 4:00,13980,31,400,0.467,1504,1.469,-5.098,-4.716
1/31/19 4:15,13981,31,415,0.468,1499,1.464,-5.261,-4.883
1/31/19 4:30,13982,31,430,0.468,1506,1.471,-5.284,-4.894
1/31/19 4:45,13983,31,445,0.468,1507,1.472,-5.319,-4.938
1/31/19 5:00,13984,31,500,0.469,1506,1.471,-5.414,-5.027
1/31/19 5:15,13985,31,515,0.469,1502,1.467,-5.521,-5.138
1/31/19 5:30,13986,31,530,0.469,1513,1.477,-5.638,-5.244
1/31/19 5:45,13987,31,545,0.47,1517,1.481,-5.861,-5.488
1/31/19 6:00,13988,31,600,0.47,1518,1.483,-6.022,-5.65
1/31/19 6:15,13989,31,615,0.47,1521,1.486,-6.228,-5.856
1/31/19 6:30,13990,31,630,0.471,1519,1.483,-6.437,-6.073
1/31/19 6:45,13991,31,645,0.471,1514,1.478,-6.644,-6.287
1/31/19 7:00,13992,31,700,0.471,1511,1.476,-6.743,-6.387
1/31/19 7:15,13993,31,715,0.472,1516,1.48,-6.837,-6.476
1/31/19 7:30,13994,31,730,0.472,1529,1.494,-6.793,-6.431
1/31/19 7:45,13995,31,745,0.472,1517,1.481,-6.744,-6.362
1/31/19 8:00,13996,31,800,0.473,1522,1.486,-6.337,-5.959
1/31/19 8:15,13997,31,815,0.473,1540,1.504,-3.557,-2.98
1/31/19 8:30,13998,31,830,0.473,1545,1.509,-1.319,-0.523
1/31/19 8:45,13999,31,845,0.473,1548,1.512,-0.153,0.768
1/31/19 9:00,14000,31,900,0.473,1553,1.517,1.207,2.248
1/31/19 9:15,14001,31,915,0.473,1559,1.523,4.086,5.549
1/31/19 9:30,14002,31,930,0.473,1556,1.52,5.702,7.363
1/31/19 9:45,14003,31,945,0.473,1550,1.514,4.968,6.263
1/31/19 10:00,14004,31,1000,0.473,1556,1.519,7.037,8.66
1/31/19 10:15,14005,31,1015,0.473,1554,1.517,7.463,9.01
1/31/19 10:30,14006,31,1030,0.474,1545,1.509,7.352,8.61
1/31/19 10:45,14007,31,1045,0.474,1543,1.507,7.95,9.28
1/31/19 11:00,14008,31,1100,0.474,1521,1.485,8.68,10.13
1/31/19 11:15,14009,31,1115,0.474,1526,1.49,9.17,10.75
1/31/19 11:30,14010,31,1130,0.474,1526,1.49,9.31,10.9
1/31/19 11:45,14011,31,1145,0.474,1525,1.49,9.42,11.09
1/31/19 12:00,14012,31,1200,0.474,1521,1.485,9.52,11.17
1/31/19 12:15,14013,31,1215,0.474,1536,1.5,10.54,12.44
1/31/19 12:30,14014,31,1230,0.474,1530,1.494,9.87,11.63
1/31/19 12:45,14015,31,1245,0.474,1536,1.5,10.49,12.35
1/31/19 13:00,14016,31,1300,0.474,1537,1.501,10.84,12.79
1/31/19 13:15,14017,31,1315,0.474,1536,1.5,10.38,12.27
1/31/19 13:30,14018,31,1330,0.474,1539,1.503,10.2,12.03
1/31/19 13:45,14019,31,1345,0.474,1545,1.509,10.58,12.47
1/31/19 14:00,14020,31,1400,0.474,1548,1.512,10.82,12.79
1/31/19 14:15,14021,31,1415,0.474,1544,1.507,10.18,11.98
1/31/19 14:30,14022,31,1430,0.473,1546,1.51,9.72,11.43
1/31/19 14:45,14023,31,1445,0.473,1550,1.514,9.45,11.08
1/31/19 15:00,14024,31,1500,0.473,1538,1.502,9.95,11.72
1/31/19 15:15,14025,31,1515,0.473,1538,1.502,9.4,10.99
1/31/19 15:30,14026,31,1530,0.473,1555,1.519,9.48,11.14
1/31/19 15:45,14027,31,1545,0.473,1547,1.51,8.48,9.92
1/31/19 16:00,14028,31,1600,0.473,1540,1.504,7.504,8.73
1/31/19 16:15,14029,31,1615,0.473,1538,1.502,6.782,7.865
1/31/19 16:30,14030,31,1630,0.473,1538,1.502,6.127,7.106
1/31/19 16:45,14031,31,1645,0.473,1540,1.503,5.199,6.025
1/31/19 17:00,14032,31,1700,0.473,1540,1.504,3.941,4.585
1/31/19 17:15,14033,31,1715,0.473,1539,1.503,2.79,3.25
1/31/19 17:30,14034,31,1730,0.473,1535,1.499,1.848,2.241
1/31/19 17:45,14035,31,1745,0.473,1536,1.5,0.896,1.218
1/31/19 18:00,14036,31,1800,0.473,1537,1.501,0.063,0.326
1/31/19 18:15,14037,31,1815,0.473,1536,1.5,-0.585,-0.358
1/31/19 18:30,14038,31,1830,0.473,1536,1.5,-1.025,-0.81
1/31/19 18:45,14039,31,1845,0.473,1535,1.499,-1.4,-1.193
1/31/19 19:00,14040,31,1900,0.474,1536,1.5,-1.241,-0.975
1/31/19 19:15,14041,31,1915,0.474,1537,1.501,-1.19,-0.86
1/31/19 19:30,14042,31,1930,0.474,1539,1.503,-1.487,-1.149
1/31/19 19:45,14043,31,1945,0.474,1538,1.502,-2.042,-1.722
1/31/19 20:00,14044,31,2000,0.474,1537,1.501,-2.69,-2.4
1/31/19 20:15,14045,31,2015,0.474,1535,1.499,-3.089,-2.81
1/31/19 20:30,14046,31,2030,0.474,1535,1.5,-3.407,-3.128
1/31/19 20:45,14047,31,2045,0.474,1538,1.502,-3.646,-3.375
