TOA5,CR1000_tower3_cluster,CR1000,75041,CR1000.Std.28,CPU:SH_Site3_11042016.CR1,52912,Enviro,,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,Day_of_Year,Hour,VWC_1_Avg,EC_1_Avg,ST_1_Avg,P_1_Avg,PA_1_Avg,VR_1_Avg,VWC_2_Avg,EC_2_Avg,ST_2_Avg,P_2_Avg,PA_2_Avg,VR_2_Avg,VWC_3_Avg,EC_3_Avg,ST_3_Avg,P_3_Avg,PA_3_Avg,VR_3_Avg,SWE_mv_Avg,SWE_mv2_Avg,JUDD_AT_Avg,JUDD_Depth_Avg,Judd_offset_Avg,TT_C,SBT_C
TS,RN,,,m^3/m^3,dS/m,Deg C,unitless,nSec,unitless,,,,,,,,,,,,,,,,,,Deg C,Deg C
,,Smp,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Smp
6/15/17 19:45,16076,166,1945,0.396,0.01,12.23,24.5,1.838,1.012,0.403,0.012,5.992,25.28,1.857,1.016,0.408,0.021,4.459,25.75,1.869,1.026,NAN,-0.222,7.28,-163.1,0,7.643,8.4
6/15/17 20:00,16077,166,2000,0.396,0.01,12.04,24.55,1.839,1.012,0.403,0.012,6.002,25.28,1.857,1.016,0.408,0.021,4.493,25.75,1.869,1.027,NAN,-0.219,6.8,-113.3,0,7.204,7.918
6/15/17 20:15,16078,166,2015,0.396,0.01,11.92,24.55,1.839,1.012,0.403,0.012,6.013,25.28,1.857,1.016,0.408,0.021,4.471,25.75,1.869,1.027,NAN,-0.216,6.355,-17.34,0,6.875,7.494
6/15/17 20:30,16079,166,2030,0.396,0.01,11.77,24.55,1.839,1.012,0.403,0.013,6.025,25.28,1.857,1.016,0.408,0.021,4.419,25.75,1.869,1.027,NAN,-0.213,6.123,-14.69,0,6.878,7.363
6/15/17 20:45,16080,166,2045,0.396,0.009,11.63,24.55,1.839,1.011,0.403,0.012,6.082,25.28,1.857,1.016,0.408,0.021,4.484,25.75,1.869,1.027,NAN,-0.21,6.114,-13.82,0,6.786,7.32
6/15/17 21:00,16081,166,2100,0.396,0.009,11.47,24.55,1.839,1.011,0.403,0.013,6.127,25.28,1.857,1.016,0.408,0.021,4.481,25.75,1.869,1.027,NAN,-0.207,6.001,-13.12,0,6.378,7.13
6/15/17 21:15,16082,166,2115,0.396,0.01,11.34,24.55,1.839,1.012,0.403,0.013,6.137,25.28,1.857,1.016,0.408,0.021,4.472,25.75,1.869,1.027,NAN,-0.205,5.684,-12.94,0,6.154,6.895
6/15/17 21:30,16083,166,2130,0.396,0.01,11.17,24.56,1.839,1.012,0.403,0.013,6.111,25.28,1.857,1.016,0.408,0.021,4.465,25.75,1.87,1.027,NAN,-0.203,5.389,-12.95,0,5.763,6.561
6/15/17 21:45,16084,166,2145,0.397,0.009,11.05,24.61,1.84,1.011,0.403,0.012,6.152,25.28,1.857,1.016,0.408,0.021,4.458,25.8,1.871,1.026,NAN,-0.201,5.139,-12.93,0,5.659,6.349
6/15/17 22:00,16085,166,2200,0.397,0.009,10.88,24.61,1.84,1.011,0.403,0.012,6.176,25.28,1.857,1.016,0.408,0.021,4.517,25.8,1.871,1.027,NAN,-0.199,4.994,-12.94,0,5.552,6.16
6/15/17 22:15,16086,166,2215,0.397,0.009,10.77,24.61,1.84,1.011,0.403,0.013,6.239,25.28,1.857,1.016,0.408,0.021,4.495,25.8,1.871,1.027,NAN,-0.197,4.812,-12.94,0,5.471,5.983
6/15/17 22:30,16087,166,2230,0.397,0.009,10.62,24.61,1.84,1.011,0.403,0.013,6.26,25.28,1.857,1.016,0.408,0.021,4.516,25.8,1.871,1.027,NAN,-0.195,4.594,-12.82,0,5.351,5.944
6/15/17 22:45,16088,166,2245,0.397,0.009,10.49,24.61,1.84,1.011,0.403,0.013,6.253,25.28,1.857,1.016,0.408,0.021,4.524,25.8,1.871,1.027,NAN,-0.193,4.594,-12.57,0,5.368,6.005
6/15/17 23:00,16089,166,2300,0.397,0.008,10.37,24.6,1.84,1.01,0.403,0.013,6.306,25.28,1.857,1.016,0.408,0.021,4.526,25.75,1.869,1.027,NAN,-0.192,4.594,-12.14,0,5.231,5.961
6/15/17 23:15,16090,166,2315,0.396,0.009,10.23,24.56,1.839,1.011,0.403,0.012,6.315,25.28,1.857,1.016,0.408,0.021,4.548,25.75,1.869,1.027,NAN,-0.191,4.594,-12.14,0,5.081,5.828
6/15/17 23:30,16091,166,2330,0.397,0.009,10.11,24.61,1.84,1.011,0.403,0.013,6.359,25.23,1.856,1.016,0.408,0.021,4.532,25.75,1.869,1.027,NAN,-0.189,4.158,-12.14,0,4.841,5.579
6/15/17 23:45,16092,166,2345,0.397,0.009,9.99,24.61,1.84,1.011,0.403,0.013,6.4,25.23,1.856,1.016,0.408,0.021,4.547,25.75,1.869,1.027,NAN,-0.188,4.049,-12.14,0,4.636,5.385
6/16/17 0:00,16093,167,0,0.397,0.009,9.85,24.61,1.84,1.011,0.403,0.013,6.378,25.23,1.856,1.016,0.408,0.021,4.564,25.75,1.869,1.026,NAN,-0.187,4.053,-12.14,0,4.503,5.231
6/16/17 0:15,16094,167,15,0.397,0.009,9.75,24.61,1.84,1.011,0.403,0.012,6.431,25.23,1.856,1.016,0.407,0.021,4.559,25.7,1.868,1.026,NAN,-0.186,3.772,-12.14,0,4.331,5.099
6/16/17 0:30,16095,167,30,0.397,0.009,9.63,24.61,1.84,1.011,0.403,0.013,6.424,25.23,1.856,1.016,0.407,0.021,4.565,25.7,1.868,1.027,NAN,-0.185,3.558,-12.14,0,4.219,4.889
6/16/17 0:45,16096,167,45,0.397,0.008,9.49,24.61,1.84,1.01,0.403,0.013,6.455,25.23,1.856,1.016,0.407,0.021,4.574,25.7,1.868,1.027,NAN,-0.184,3.531,-12.14,0,4.29,4.834
6/16/17 1:00,16097,167,100,0.397,0.009,9.39,24.61,1.84,1.011,0.403,0.012,6.452,25.23,1.856,1.016,0.407,0.021,4.586,25.7,1.868,1.027,NAN,-0.183,3.531,-12.14,0,4.203,4.834
6/16/17 1:15,16098,167,115,0.397,0.009,9.28,24.61,1.84,1.011,0.403,0.012,6.46,25.23,1.856,1.016,0.407,0.021,4.582,25.7,1.868,1.026,NAN,-0.182,3.513,-12.14,0,4.258,4.889
6/16/17 1:30,16099,167,130,0.397,0.009,9.18,24.66,1.841,1.011,0.403,0.013,6.489,25.23,1.856,1.016,0.407,0.021,4.579,25.7,1.868,1.026,NAN,-0.181,3.508,-12.14,0,4.224,4.812
6/16/17 1:45,16100,167,145,0.397,0.009,9.05,24.66,1.841,1.011,0.403,0.012,6.501,25.23,1.856,1.016,0.407,0.021,4.61,25.7,1.868,1.027,NAN,-0.18,3.517,-11.85,0,4.164,4.878
6/16/17 2:00,16101,167,200,0.397,0.008,9,24.66,1.841,1.01,0.403,0.013,6.476,25.23,1.856,1.016,0.407,0.021,4.609,25.7,1.868,1.027,NAN,-0.179,3.507,-11.74,0,4.015,4.757
6/16/17 2:15,16102,167,215,0.397,0.009,8.87,24.66,1.841,1.01,0.403,0.013,6.517,25.23,1.856,1.016,0.407,0.021,4.6,25.7,1.868,1.027,NAN,-0.178,3.179,-11.74,0,3.916,4.658
6/16/17 2:30,16103,167,230,0.397,0.008,8.75,24.66,1.841,1.01,0.403,0.013,6.553,25.23,1.856,1.016,0.407,0.021,4.627,25.69,1.868,1.027,NAN,-0.177,3.098,-11.77,0,3.949,4.571
6/16/17 2:45,16104,167,245,0.397,0.009,8.65,24.66,1.841,1.011,0.403,0.013,6.555,25.23,1.856,1.016,0.407,0.021,4.641,25.64,1.867,1.027,NAN,-0.176,3.166,-11.74,0,3.971,4.593
6/16/17 3:00,16105,167,300,0.397,0.008,8.57,24.66,1.841,1.01,0.403,0.013,6.546,25.23,1.856,1.017,0.407,0.021,4.646,25.64,1.867,1.027,NAN,-0.176,3.304,-11.74,0,4.061,4.716
6/16/17 3:15,16106,167,315,0.397,0.008,8.46,24.66,1.841,1.01,0.403,0.013,6.57,25.23,1.856,1.017,0.407,0.021,4.64,25.64,1.867,1.027,NAN,-0.175,3.495,-11.74,0,4.096,4.794
6/16/17 3:30,16107,167,330,0.397,0.009,8.37,24.66,1.841,1.011,0.403,0.012,6.558,25.23,1.856,1.016,0.407,0.021,4.677,25.64,1.867,1.027,NAN,-0.175,3.455,-11.74,0,4.142,4.884
6/16/17 3:45,16108,167,345,0.397,0.009,8.3,24.66,1.841,1.01,0.402,0.013,6.584,25.18,1.855,1.016,0.407,0.022,4.674,25.64,1.867,1.027,NAN,-0.174,3.463,-11.74,0,3.999,4.763
6/16/17 4:00,16109,167,400,0.397,0.008,8.23,24.66,1.841,1.01,0.402,0.013,6.6,25.18,1.855,1.016,0.407,0.021,4.673,25.64,1.867,1.027,NAN,-0.173,3.248,-11.74,0,4.041,4.641
6/16/17 4:15,16110,167,415,0.398,0.009,8.14,24.71,1.842,1.01,0.402,0.013,6.548,25.18,1.855,1.016,0.407,0.021,4.695,25.64,1.867,1.027,NAN,-0.172,3.401,-11.74,0,4.12,4.686
6/16/17 4:30,16111,167,430,0.398,0.008,8.05,24.71,1.842,1.01,0.402,0.013,6.565,25.18,1.855,1.016,0.407,0.021,4.722,25.64,1.867,1.027,NAN,-0.172,3.492,-11.74,0,4.197,4.687
6/16/17 4:45,16112,167,445,0.398,0.008,7.973,24.71,1.842,1.01,0.402,0.013,6.561,25.18,1.855,1.016,0.407,0.021,4.702,25.64,1.867,1.027,NAN,-0.172,3.555,-11.74,0,4.309,4.841
6/16/17 5:00,16113,167,500,0.398,0.008,7.879,24.76,1.844,1.01,0.402,0.012,6.551,25.18,1.855,1.016,0.407,0.021,4.704,25.64,1.867,1.027,NAN,-0.171,3.552,-11.74,0,4.551,4.898
6/16/17 5:15,16114,167,515,0.398,0.008,7.811,24.76,1.844,1.01,0.402,0.013,6.566,25.18,1.855,1.016,0.407,0.021,4.726,25.64,1.867,1.027,NAN,-0.17,3.922,-11.74,0,5.044,5.063
6/16/17 5:30,16115,167,530,0.398,0.008,7.735,24.76,1.844,1.01,0.402,0.013,6.585,25.18,1.855,1.016,0.406,0.021,4.718,25.59,1.866,1.027,NAN,-0.17,4.504,-11.74,0,5.829,5.77
6/16/17 5:45,16116,167,545,0.398,0.008,7.665,24.76,1.844,1.01,0.402,0.013,6.571,25.17,1.855,1.016,0.406,0.021,4.729,25.59,1.866,1.027,NAN,-0.169,5.546,-11.74,0,7.048,6.837
6/16/17 6:00,16117,167,600,0.398,0.008,7.601,24.76,1.844,1.01,0.402,0.013,6.569,25.12,1.854,1.016,0.406,0.021,4.728,25.59,1.866,1.027,NAN,-0.17,7.011,-11.74,0,9.43,8.12
6/16/17 6:15,16118,167,615,0.398,0.009,7.537,24.76,1.844,1.011,0.402,0.013,6.576,25.12,1.854,1.016,0.406,0.022,4.75,25.59,1.866,1.027,NAN,-0.171,8.87,-11.77,0,15.72,11.73
6/16/17 6:30,16119,167,630,0.398,0.008,7.481,24.76,1.844,1.01,0.402,0.013,6.558,25.12,1.854,1.016,0.406,0.021,4.742,25.59,1.866,1.027,NAN,-0.173,11.25,-11.71,0,19.45,15.09
6/16/17 6:45,16120,167,645,0.398,0.008,7.427,24.76,1.844,1.01,0.402,0.013,6.586,25.12,1.854,1.016,0.406,0.021,4.746,25.59,1.866,1.027,NAN,-0.175,13.26,-11.74,0,20.59,17.23
6/16/17 7:00,16121,167,700,0.398,0.009,7.393,24.76,1.844,1.01,0.402,0.013,6.545,25.12,1.854,1.016,0.406,0.022,4.766,25.59,1.866,1.027,NAN,-0.179,15.42,-11.75,0,21.93,18.73
6/16/17 7:15,16122,167,715,0.398,0.009,7.352,24.76,1.844,1.01,0.402,0.013,6.551,25.12,1.854,1.016,0.406,0.021,4.767,25.59,1.866,1.027,NAN,-0.182,17.49,-11.78,0,22.29,19.37
6/16/17 7:30,16123,167,730,0.398,0.009,7.394,24.76,1.844,1.011,0.402,0.013,6.561,25.12,1.854,1.016,0.406,0.021,4.783,25.59,1.866,1.027,NAN,-0.188,18.69,-11.87,0,24.02,20.45
6/16/17 7:45,16124,167,745,0.398,0.009,7.368,24.76,1.844,1.01,0.402,0.013,6.55,25.12,1.854,1.016,0.406,0.022,4.766,25.54,1.865,1.028,NAN,-0.193,19.61,-11.97,0,23.91,21.54
6/16/17 8:00,16125,167,800,0.398,0.007,7.381,24.76,1.844,1.009,0.402,0.013,6.593,25.12,1.854,1.016,0.406,0.021,4.765,25.54,1.865,1.027,NAN,-0.198,19.82,-12.12,0,24.93,22.6
6/16/17 8:15,16126,167,815,0.398,0.008,7.465,24.76,1.844,1.009,0.402,0.013,6.564,25.12,1.854,1.016,0.406,0.022,4.786,25.54,1.865,1.027,NAN,-0.204,20.78,-12.49,0,26.31,22.96
6/16/17 8:30,16127,167,830,0.398,0.009,7.602,24.76,1.844,1.01,0.402,0.013,6.509,25.12,1.854,1.017,0.406,0.021,4.813,25.53,1.865,1.026,NAN,-0.21,21.89,-12.7,0,26.22,23.49
6/16/17 8:45,16128,167,845,0.398,0.009,7.693,24.76,1.843,1.01,0.402,0.013,6.505,25.12,1.854,1.017,0.405,0.021,4.828,25.48,1.864,1.026,NAN,-0.215,22.07,-13.61,0,25.6,24.76
6/16/17 9:00,16129,167,900,0.398,0.008,7.827,24.71,1.842,1.01,0.402,0.013,6.462,25.12,1.854,1.016,0.405,0.021,4.836,25.48,1.864,1.027,NAN,-0.221,23.09,-21.24,0,26.41,25.25
6/16/17 9:15,16130,167,915,0.397,0.008,7.952,24.66,1.841,1.01,0.402,0.013,6.482,25.12,1.854,1.016,0.405,0.021,4.824,25.48,1.864,1.027,NAN,-0.228,23.42,-121.5,0,27.3,25.02
6/16/17 9:30,16131,167,930,0.397,0.008,8.06,24.66,1.841,1.01,0.402,0.013,6.488,25.12,1.854,1.016,0.405,0.021,4.824,25.48,1.864,1.027,NAN,-0.235,23.69,-0.402,0,25.93,25.36
6/16/17 9:45,16132,167,945,0.397,0.009,8.15,24.66,1.841,1.011,0.402,0.012,6.484,25.12,1.854,1.016,0.405,0.021,4.828,25.48,1.864,1.026,NAN,-0.239,24.52,-0.402,0,27.49,27.21
6/16/17 10:00,16133,167,1000,0.397,0.008,8.27,24.65,1.841,1.01,0.402,0.013,6.477,25.12,1.854,1.016,0.405,0.021,4.835,25.48,1.864,1.026,NAN,-0.243,25.23,-0.402,0,26.38,26.61
6/16/17 10:15,16134,167,1015,0.397,0.009,8.39,24.61,1.84,1.011,0.402,0.012,6.456,25.12,1.854,1.015,0.405,0.022,4.822,25.48,1.864,1.028,NAN,-0.25,25.49,-0.42,0,27.67,27.9
6/16/17 10:30,16135,167,1030,0.397,0.009,8.49,24.61,1.84,1.011,0.402,0.012,6.472,25.12,1.854,1.016,0.405,0.021,4.834,25.48,1.864,1.026,NAN,-0.256,25.51,-0.424,0,28.25,28.2
6/16/17 10:45,16136,167,1045,0.397,0.009,8.62,24.61,1.84,1.011,0.402,0.012,6.416,25.12,1.854,1.015,0.405,0.022,4.842,25.43,1.863,1.028,NAN,-0.257,26.38,-0.433,0,28.52,28.81
6/16/17 11:00,16137,167,1100,0.397,0.008,8.74,24.61,1.84,1.01,0.401,0.012,6.411,25.07,1.852,1.015,0.405,0.022,4.844,25.43,1.863,1.028,NAN,-0.26,26.43,-0.433,0,27.8,29.52
6/16/17 11:15,16138,167,1115,0.397,0.008,8.96,24.61,1.84,1.01,0.401,0.012,6.426,25.07,1.852,1.016,0.404,0.022,4.86,25.38,1.862,1.028,NAN,-0.265,26.97,-0.442,0,27.44,28.98
6/16/17 11:30,16139,167,1130,0.397,0.009,9.29,24.6,1.84,1.011,0.401,0.013,6.432,25.07,1.852,1.016,0.404,0.023,4.854,25.38,1.862,1.029,NAN,-0.27,27.47,-0.451,0,26.08,28.38
6/16/17 11:45,16140,167,1145,0.396,0.009,9.66,24.55,1.839,1.011,0.401,0.012,6.397,25.07,1.852,1.015,0.404,0.021,4.85,25.37,1.862,1.026,NAN,-0.271,27.52,-0.429,0,25.75,28.31
6/16/17 12:00,16141,167,1200,0.396,0.009,10.11,24.5,1.838,1.011,0.401,0.012,6.383,25.07,1.852,1.016,0.404,0.022,4.864,25.32,1.86,1.028,NAN,-0.274,27.45,-0.447,0,25.84,28.13
6/16/17 12:15,16142,167,1215,0.395,0.009,10.58,24.5,1.838,1.011,0.401,0.013,6.381,25.07,1.852,1.017,0.404,0.021,4.864,25.32,1.86,1.026,NAN,-0.279,28.16,-0.46,0,25.66,28.04
6/16/17 12:30,16143,167,1230,0.395,0.009,11.03,24.44,1.837,1.01,0.401,0.012,6.386,25.07,1.852,1.016,0.404,0.02,4.861,25.32,1.86,1.025,NAN,-0.284,28.04,-0.465,0,25.57,28.28
6/16/17 12:45,16144,167,1245,0.394,0.009,11.42,24.34,1.834,1.011,0.401,0.013,6.375,25.07,1.852,1.017,0.403,0.022,4.866,25.27,1.859,1.028,NAN,-0.29,28.03,-0.465,0,25.56,28.73
6/16/17 13:00,16145,167,1300,0.394,0.009,11.74,24.34,1.834,1.011,0.401,0.013,6.377,25.02,1.851,1.016,0.403,0.021,4.854,25.27,1.859,1.026,NAN,-0.299,27.68,-0.447,0,26.25,28.58
6/16/17 13:15,16146,167,1315,0.393,0.009,11.99,24.29,1.833,1.012,0.401,0.013,6.37,25.02,1.851,1.016,0.403,0.021,4.844,25.27,1.859,1.027,NAN,-0.309,27.94,-0.447,0,26.16,29.29
6/16/17 13:30,16147,167,1330,0.394,0.009,12.15,24.34,1.834,1.011,0.401,0.013,6.39,25.02,1.851,1.016,0.403,0.022,4.858,25.27,1.859,1.027,NAN,-0.318,26.67,-0.424,0,26.3,28.09
6/16/17 13:45,16148,167,1345,0.394,0.01,12.28,24.34,1.834,1.012,0.401,0.013,6.349,25.02,1.851,1.017,0.403,0.021,4.859,25.27,1.859,1.026,NAN,-0.324,24.71,-0.402,0,26.57,25.99
6/16/17 14:00,16149,167,1400,0.394,0.01,12.38,24.34,1.834,1.012,0.401,0.013,6.337,25.02,1.851,1.016,0.403,0.021,4.875,25.27,1.859,1.027,NAN,-0.327,24.14,-0.402,0,26.19,25.18
6/16/17 14:15,16150,167,1415,0.393,0.01,12.42,24.29,1.833,1.012,0.401,0.013,6.39,25.02,1.851,1.016,0.403,0.021,4.905,25.22,1.858,1.026,NAN,-0.326,23.8,-0.402,0,26.09,24.88
6/16/17 14:30,16151,167,1430,0.393,0.01,12.54,24.29,1.833,1.012,0.401,0.013,6.36,25.02,1.851,1.017,0.403,0.021,4.881,25.22,1.858,1.026,NAN,-0.32,23.65,-0.402,0,26.04,24.73
6/16/17 14:45,16152,167,1445,0.393,0.009,12.72,24.24,1.832,1.012,0.401,0.013,6.375,25.02,1.851,1.017,0.403,0.021,4.868,25.22,1.858,1.026,NAN,-0.311,23.58,-0.402,0,24.66,24.49
6/16/17 15:00,16153,167,1500,0.393,0.009,13,24.24,1.832,1.012,0.401,0.013,6.38,25.02,1.851,1.017,0.402,0.021,4.883,25.21,1.858,1.027,NAN,-0.304,23.49,-0.402,0,24.61,24.46
6/16/17 15:15,16154,167,1515,0.392,0.009,13.26,24.19,1.831,1.011,0.401,0.013,6.372,25.02,1.851,1.016,0.402,0.022,4.858,25.17,1.857,1.028,NAN,-0.296,23.26,-0.402,0,24.71,24.1
6/16/17 15:30,16155,167,1530,0.392,0.01,13.56,24.18,1.831,1.012,0.401,0.013,6.417,25.07,1.852,1.016,0.403,0.021,4.859,25.22,1.858,1.027,NAN,-0.29,22.94,-0.402,0,24.19,23.83
6/16/17 15:45,16156,167,1545,0.392,0.01,13.85,24.13,1.83,1.012,0.401,0.013,6.389,25.02,1.851,1.016,0.403,0.021,4.876,25.22,1.858,1.026,NAN,-0.284,22.71,-0.402,0,23.61,23.41
6/16/17 16:00,16157,167,1600,0.391,0.01,14.13,24.08,1.829,1.012,0.401,0.013,6.422,25.02,1.851,1.016,0.403,0.021,4.874,25.22,1.858,1.027,NAN,-0.279,22.72,-0.402,0,23.62,23.55
6/16/17 16:15,16158,167,1615,0.391,0.01,14.39,24.03,1.828,1.012,0.401,0.012,6.461,25.02,1.851,1.016,0.402,0.02,4.844,25.21,1.858,1.025,NAN,-0.276,22.16,-0.402,0,22.63,23.49
6/16/17 16:30,16159,167,1630,0.391,0.01,14.63,24.08,1.829,1.012,0.401,0.013,6.425,25.02,1.851,1.016,0.402,0.021,4.87,25.16,1.857,1.027,NAN,-0.273,22.24,-0.402,0,22.78,23.38
6/16/17 16:45,16160,167,1645,0.391,0.01,14.78,24.08,1.829,1.013,0.401,0.012,6.459,25.02,1.851,1.016,0.402,0.021,4.876,25.16,1.857,1.027,NAN,-0.27,21.66,-0.402,0,22.34,25.01
6/16/17 17:00,16161,167,1700,0.391,0.01,14.83,24.08,1.829,1.012,0.401,0.013,6.481,25.02,1.851,1.016,0.402,0.022,4.873,25.16,1.857,1.027,NAN,-0.269,21.37,-0.402,0,21.35,25.46
6/16/17 17:15,16162,167,1715,0.391,0.01,14.89,24.08,1.829,1.013,0.401,0.013,6.505,25.02,1.851,1.016,0.402,0.022,4.874,25.16,1.857,1.028,NAN,-0.268,20.87,-0.402,0,20.26,23.41
6/16/17 17:30,16163,167,1730,0.391,0.01,14.86,24.08,1.829,1.013,0.401,0.013,6.497,25.02,1.851,1.016,0.402,0.021,4.882,25.16,1.857,1.026,NAN,-0.264,19.93,-0.402,0,19.08,21.44
6/16/17 17:45,16164,167,1745,0.391,0.011,14.79,24.08,1.829,1.013,0.401,0.013,6.543,25.02,1.851,1.016,0.402,0.021,4.885,25.16,1.857,1.027,NAN,-0.261,18.96,-0.402,0,17.98,20.25
6/16/17 18:00,16165,167,1800,0.391,0.01,14.7,24.08,1.829,1.013,0.401,0.013,6.566,25.02,1.851,1.016,0.402,0.021,4.876,25.16,1.857,1.027,NAN,-0.257,17.86,-0.402,0,16.92,19.18
6/16/17 18:15,16166,167,1815,0.391,0.01,14.6,24.03,1.828,1.013,0.401,0.013,6.615,25.02,1.851,1.016,0.402,0.021,4.88,25.16,1.857,1.027,NAN,-0.254,17.05,-0.402,0,16.83,18.47
6/16/17 18:30,16167,167,1830,0.391,0.01,14.51,24.03,1.828,1.012,0.401,0.013,6.608,25.02,1.851,1.016,0.402,0.021,4.885,25.16,1.857,1.027,NAN,-0.252,16.43,-0.402,0,15.68,17.66
6/16/17 18:45,16168,167,1845,0.391,0.01,14.4,24.03,1.828,1.012,0.401,0.013,6.624,25.02,1.851,1.016,0.402,0.021,4.885,25.16,1.857,1.027,NAN,-0.249,15.74,-0.402,0,15.63,17.09
6/16/17 19:00,16169,167,1900,0.391,0.01,14.29,24.03,1.828,1.013,0.401,0.013,6.657,25.02,1.851,1.016,0.402,0.021,4.886,25.16,1.857,1.027,NAN,-0.246,14.74,-0.402,0,14.02,15.99
6/16/17 19:15,16170,167,1915,0.391,0.01,14.17,24.03,1.828,1.012,0.401,0.013,6.694,25.02,1.851,1.016,0.402,0.021,4.86,25.16,1.857,1.027,NAN,-0.243,13.58,-0.402,0,13.25,14.9
6/16/17 19:30,16171,167,1930,0.391,0.01,14.07,24.08,1.829,1.012,0.401,0.013,6.707,25.02,1.851,1.016,0.402,0.021,4.897,25.16,1.857,1.027,NAN,-0.241,12.69,-0.402,0,12.6,13.94
6/16/17 19:45,16172,167,1945,0.391,0.01,13.94,24.08,1.829,1.012,0.401,0.013,6.736,25.02,1.851,1.016,0.402,0.021,4.889,25.16,1.857,1.027,NAN,-0.238,11.94,-0.402,0,11.85,13.18
6/16/17 20:00,16173,167,2000,0.391,0.01,13.83,24.09,1.829,1.012,0.401,0.013,6.758,25.02,1.851,1.017,0.402,0.021,4.867,25.16,1.857,1.026,NAN,-0.235,11.22,-0.402,0,11.37,12.6
6/16/17 20:15,16174,167,2015,0.392,0.01,13.7,24.13,1.83,1.013,0.401,0.013,6.8,25.01,1.851,1.016,0.402,0.021,4.908,25.16,1.857,1.027,NAN,-0.232,10.88,-0.402,0,10.87,12.29
6/16/17 20:30,16175,167,2030,0.392,0.01,13.59,24.13,1.83,1.012,0.4,0.013,6.843,24.96,1.85,1.016,0.402,0.021,4.921,25.16,1.857,1.027,NAN,-0.229,10.24,-0.402,0,10.37,11.61
6/16/17 20:45,16176,167,2045,0.392,0.01,13.45,24.13,1.83,1.012,0.4,0.013,6.862,24.96,1.85,1.016,0.402,0.021,4.905,25.16,1.857,1.026,NAN,-0.226,10.02,-0.402,0,10.83,11.59
6/16/17 21:00,16177,167,2100,0.392,0.009,13.28,24.13,1.83,1.011,0.4,0.013,6.87,24.96,1.85,1.016,0.401,0.022,4.924,25.11,1.856,1.027,NAN,-0.223,10.7,-0.402,0,11.72,12.37
6/16/17 21:15,16178,167,2115,0.392,0.01,13.17,24.14,1.83,1.012,0.4,0.013,6.934,24.96,1.85,1.016,0.401,0.022,4.91,25.11,1.856,1.027,NAN,-0.221,11.39,-0.402,0,12.26,12.94
6/16/17 21:30,16179,167,2130,0.392,0.01,13.02,24.19,1.831,1.012,0.4,0.013,6.955,24.96,1.85,1.017,0.401,0.021,4.915,25.11,1.856,1.027,NAN,-0.219,11.43,-156.1,0,11.89,12.92
6/16/17 21:45,16180,167,2145,0.392,0.01,12.88,24.19,1.831,1.012,0.4,0.013,6.965,24.96,1.85,1.017,0.401,0.021,4.946,25.11,1.856,1.027,NAN,-0.216,11.19,-166.9,0,11.42,12.73
6/16/17 22:00,16181,167,2200,0.392,0.01,12.76,24.19,1.831,1.012,0.4,0.013,6.959,24.96,1.85,1.016,0.401,0.021,4.938,25.11,1.856,1.027,NAN,-0.214,10.73,-56.68,0,10.71,12.23
6/16/17 22:15,16182,167,2215,0.392,0.01,12.63,24.19,1.831,1.012,0.4,0.013,7.037,24.96,1.85,1.016,0.401,0.021,4.918,25.11,1.856,1.027,NAN,-0.212,10.27,-0.402,0,10.34,11.76
6/16/17 22:30,16183,167,2230,0.392,0.01,12.5,24.19,1.831,1.012,0.4,0.013,7.09,24.96,1.85,1.016,0.401,0.022,4.954,25.06,1.855,1.028,NAN,-0.211,9.48,-0.402,0,9.46,10.76
6/16/17 22:45,16184,167,2245,0.392,0.01,12.39,24.19,1.831,1.012,0.4,0.013,7.09,24.96,1.85,1.016,0.401,0.021,4.936,25.06,1.855,1.027,NAN,-0.209,8.86,-0.402,0,9.09,10.08
6/16/17 23:00,16185,167,2300,0.392,0.01,12.26,24.19,1.831,1.012,0.4,0.013,7.132,24.96,1.85,1.016,0.401,0.022,4.961,25.06,1.855,1.027,NAN,-0.207,8.68,-0.402,0,9.01,9.77
6/16/17 23:15,16186,167,2315,0.393,0.009,12.17,24.24,1.832,1.011,0.4,0.013,7.154,24.96,1.85,1.017,0.401,0.021,4.959,25.06,1.855,1.027,NAN,-0.206,8.36,-0.402,0,9.06,9.65
6/16/17 23:30,16187,167,2330,0.393,0.01,12.03,24.24,1.832,1.012,0.4,0.013,7.19,24.96,1.85,1.016,0.401,0.021,4.973,25.06,1.855,1.027,NAN,-0.204,8.61,-0.402,0,9.13,9.86
6/16/17 23:45,16188,167,2345,0.393,0.01,11.9,24.24,1.832,1.012,0.4,0.013,7.188,24.96,1.85,1.016,0.401,0.021,4.971,25.06,1.855,1.027,NAN,-0.202,8.39,-0.402,0,9.06,9.85
6/17/17 0:00,16189,168,0,0.393,0.01,11.81,24.24,1.832,1.012,0.4,0.013,7.234,24.96,1.85,1.016,0.401,0.021,4.982,25.06,1.855,1.027,NAN,-0.201,8.36,-0.402,0,9.12,9.79
