TOA5,CR1000_tower1_subcanopy_sap,CR1000,80162,CR1000.Std.29,CPU:SH_tow1_meadow_2017.CR1,28698,Enviro,
5/23/19 12:30,26781,143,1230,0.046,2449,2.391,2.421,7.094
5/23/19 12:45,26782,143,1245,0.046,2436,2.379,3.157,7.423
5/23/19 13:00,26783,143,1300,0.045,2451,2.394,3.227,9.81
5/23/19 13:15,26784,143,1315,0.043,2434,2.377,3.882,10.82
5/23/19 13:30,26785,143,1330,0.042,2433,2.376,2.835,11.88
5/23/19 13:45,26786,143,1345,0.043,2464,2.406,2.829,10.74
5/23/19 14:00,26787,143,1400,0.042,2465,2.407,2.626,12.08
5/23/19 14:15,26788,143,1415,0.042,2461,2.404,3.025,11.97
5/23/19 14:30,26789,143,1430,0.04,2464,2.407,2.825,10.93
5/23/19 14:45,26790,143,1445,0.039,2458,2.4,2.318,10.69
5/23/19 15:00,26791,143,1500,0.037,2469,2.411,2.289,10.34
5/23/19 15:15,26792,143,1515,0.036,2459,2.401,2.349,8.65
5/23/19 15:30,26793,143,1530,0.037,2476,2.418,2.409,7.069
5/23/19 15:45,26794,143,1545,0.036,2467,2.409,2.992,7.003
5/23/19 16:00,26795,143,1600,0.035,2451,2.394,2.516,6.953
5/23/19 16:15,26796,143,1615,0.035,2444,2.387,2.826,6.664
5/23/19 16:30,26797,143,1630,0.034,2472,2.414,2.559,6.926
5/23/19 16:45,26798,143,1645,0.033,2475,2.417,2.876,7.355
5/23/19 17:00,26799,143,1700,0.033,2477,2.419,2.655,7.82
5/23/19 17:15,26800,143,1715,0.033,2487,2.429,2.456,7.752
5/23/19 17:30,26801,143,1730,0.033,2493,2.434,2.745,7.819
5/23/19 17:45,26802,143,1745,0.032,2489,2.43,2.581,8.09
5/23/19 18:00,26803,143,1800,0.032,2478,2.42,2.593,7.545
5/23/19 18:15,26804,143,1815,0.032,2494,2.436,2.708,7.304
5/23/19 18:30,26805,143,1830,0.031,2524,2.465,2.487,7.177
5/23/19 18:45,26806,143,1845,0.031,2523,2.464,2.504,7.043
5/23/19 19:00,26807,143,1900,0.031,2506,2.448,2.415,7.132
5/23/19 19:15,26808,143,1915,0.031,2512,2.453,2.385,6.977
5/23/19 19:30,26809,143,1930,0.032,2518,2.459,2.338,6.748
5/23/19 19:45,26810,143,1945,0.032,2521,2.462,2.234,6.388
5/23/19 20:00,26811,143,2000,0.032,2519,2.46,2.099,5.884
5/23/19 20:15,26812,143,2015,0.032,2510,2.452,2.022,5.361
5/23/19 20:30,26813,143,2030,0.032,2497,2.438,1.949,4.861
5/23/19 20:45,26814,143,2045,0.032,2508,2.449,1.861,4.321
5/23/19 21:00,26815,143,2100,0.032,2502,2.444,1.831,3.881
5/23/19 21:15,26816,143,2115,0.032,2520,2.461,1.835,3.501
5/23/19 21:30,26817,143,2130,0.032,2522,2.463,1.914,3.164
5/23/19 21:45,26818,143,2145,0.032,2501,2.443,1.99,3.012
5/23/19 22:00,26819,143,2200,0.032,2499,2.44,1.736,2.898
5/23/19 22:15,26820,143,2215,0.032,2490,2.431,1.658,2.727
5/23/19 22:30,26821,143,2230,0.033,2488,2.43,1.535,2.479
5/23/19 22:45,26822,143,2245,0.033,2497,2.438,1.4,2.174
5/23/19 23:00,26823,143,2300,0.033,2481,2.423,1.314,1.887
5/23/19 23:15,26824,143,2315,0.033,2475,2.417,1.293,1.784
5/23/19 23:30,26825,143,2330,0.033,2473,2.415,1.153,1.632
5/23/19 23:45,26826,143,2345,0.034,2471,2.413,1.059,1.437
5/24/19 0:00,26827,144,0,0.034,2460,2.402,0.974,1.296
5/24/19 0:15,26828,144,15,0.034,2452,2.394,0.962,1.182
5/24/19 0:30,26829,144,30,0.035,2443,2.386,0.908,1.166
5/24/19 0:45,26830,144,45,0.035,2448,2.39,0.89,1.167
5/24/19 1:00,26831,144,100,0.035,2444,2.387,0.804,1.234
5/24/19 1:15,26832,144,115,0.036,2441,2.384,0.756,1.179
5/24/19 1:30,26833,144,130,0.037,2439,2.382,0.701,1.201
5/24/19 1:45,26834,144,145,0.037,2439,2.382,0.696,1.183
5/24/19 2:00,26835,144,200,0.038,2448,2.391,0.847,1.207
5/24/19 2:15,26836,144,215,0.039,2439,2.382,1.043,1.288
5/24/19 2:30,26837,144,230,0.04,2440,2.383,0.94,1.262
5/24/19 2:45,26838,144,245,0.04,2450,2.392,0.62,1.228
5/24/19 3:00,26839,144,300,0.041,2452,2.395,0.788,1.141
5/24/19 3:15,26840,144,315,0.042,2447,2.389,1.18,1.229
5/24/19 3:30,26841,144,330,0.042,2455,2.397,1.373,1.434
5/24/19 3:45,26842,144,345,0.043,2455,2.398,1.226,1.559
5/24/19 4:00,26843,144,400,0.043,2459,2.402,1.128,1.6
5/24/19 4:15,26844,144,415,0.043,2463,2.405,1.297,1.649
5/24/19 4:30,26845,144,430,0.043,2458,2.4,1.371,1.659
5/24/19 4:45,26846,144,445,0.044,2464,2.406,1.379,1.724
5/24/19 5:00,26847,144,500,0.044,2457,2.4,1.202,1.719
5/24/19 5:15,26848,144,515,0.044,2458,2.401,0.781,1.616
5/24/19 5:30,26849,144,530,0.044,2464,2.406,0.587,1.442
5/24/19 5:45,26850,144,545,0.044,2461,2.404,0.388,1.225
5/24/19 6:00,26851,144,600,0.045,2466,2.408,0.331,1.08
5/24/19 6:15,26852,144,615,0.045,2469,2.411,0.298,1.009
5/24/19 6:30,26853,144,630,0.046,2463,2.405,0.334,1.032
5/24/19 6:45,26854,144,645,0.047,2466,2.408,0.448,1.183
5/24/19 7:00,26855,144,700,0.048,2461,2.404,0.545,1.401
5/24/19 7:15,26856,144,715,0.049,2461,2.404,0.833,1.738
5/24/19 7:30,26857,144,730,0.05,2463,2.405,0.889,2.047
5/24/19 7:45,26858,144,745,0.05,2459,2.402,1.077,2.327
5/24/19 8:00,26859,144,800,0.05,2454,2.397,1.482,2.849
5/24/19 8:15,26860,144,815,0.047,2465,2.407,2.121,3.96
5/24/19 8:30,26861,144,830,0.044,2468,2.41,2.472,4.973
5/24/19 8:45,26862,144,845,0.042,2443,2.386,2.736,6.163
5/24/19 9:00,26863,144,900,0.04,2422,2.365,2.837,6.947
5/24/19 9:15,26864,144,915,0.039,2411,2.354,3.06,7.448
5/24/19 9:30,26865,144,930,0.037,2445,2.388,3.429,8.08
5/24/19 9:45,26866,144,945,0.034,2464,2.406,3.893,9.32
5/24/19 10:00,26867,144,1000,0.032,2469,2.411,2.759,9.78
5/24/19 10:15,26868,144,1015,0.03,2454,2.396,2.765,10.14
5/24/19 10:30,26869,144,1030,0.029,2474,2.416,2.866,10.42
5/24/19 10:45,26870,144,1045,0.028,2472,2.414,3.227,10.91
5/24/19 11:00,26871,144,1100,0.027,2434,2.377,4.499,11.51
5/24/19 11:15,26872,144,1115,0.027,2467,2.41,4.834,12.74
5/24/19 11:30,26873,144,1130,0.026,2410,2.353,5.582,16.21
5/24/19 11:45,26874,144,1145,0.025,2509,2.45,5.087,18.72
5/24/19 12:00,26875,144,1200,0.024,2505,2.446,4.74,19.76
5/24/19 12:15,26876,144,1215,0.025,2516,2.457,4.912,21.38
5/24/19 12:30,26877,144,1230,0.025,2509,2.45,3.964,21.1
5/24/19 12:45,26878,144,1245,0.025,2511,2.452,3.883,19.43
5/24/19 13:00,26879,144,1300,0.026,2514,2.455,3.662,17.1
5/24/19 13:15,26880,144,1315,0.025,2519,2.46,3.991,16.79
5/24/19 13:30,26881,144,1330,0.026,2520,2.461,7.205,15.77
5/24/19 13:45,26882,144,1345,0.026,2519,2.46,3.594,15.52
5/24/19 14:00,26883,144,1400,0.026,2518,2.459,3.237,15.32
5/24/19 14:15,26884,144,1415,0.026,2525,2.466,3.535,14.94
5/24/19 14:30,26885,144,1430,0.026,2520,2.461,3.596,15.27
5/24/19 14:45,26886,144,1445,0.025,2520,2.461,3.576,15.09
5/24/19 15:00,26887,144,1500,0.025,2523,2.464,3.679,15.04
5/24/19 15:15,26888,144,1515,0.025,2521,2.462,3.493,14.99
5/24/19 15:30,26889,144,1530,0.025,2524,2.464,3.506,14.4
5/24/19 15:45,26890,144,1545,0.025,2526,2.467,3.423,14.21
5/24/19 16:00,26891,144,1600,0.025,2526,2.467,3.641,14.11
5/24/19 16:15,26892,144,1615,0.025,2526,2.467,3.633,13.89
5/24/19 16:30,26893,144,1630,0.025,2527,2.468,3.551,13.48
5/24/19 16:45,26894,144,1645,0.025,2531,2.472,3.451,12.96
5/24/19 17:00,26895,144,1700,0.025,2534,2.475,3.202,12.23
5/24/19 17:15,26896,144,1715,0.025,2538,2.479,3.077,11.3
5/24/19 17:30,26897,144,1730,0.025,2542,2.482,3.07,10.36
5/24/19 17:45,26898,144,1745,0.025,2540,2.481,3.287,9.93
5/24/19 18:00,26899,144,1800,0.025,2537,2.478,3.321,10.14
5/24/19 18:15,26900,144,1815,0.025,2539,2.48,3.172,10.14
5/24/19 18:30,26901,144,1830,0.025,2541,2.482,3.058,10.05
5/24/19 18:45,26902,144,1845,0.025,2542,2.483,3.016,9.82
5/24/19 19:00,26903,144,1900,0.025,2543,2.484,3.079,9.54
5/24/19 19:15,26904,144,1915,0.025,2535,2.475,3.1,9.23
5/24/19 19:30,26905,144,1930,0.025,2517,2.458,3.077,9.04
5/24/19 19:45,26906,144,1945,0.025,2513,2.454,3.097,8.8
5/24/19 20:00,26907,144,2000,0.025,2515,2.456,3.027,8.47
5/24/19 20:15,26908,144,2015,0.025,2529,2.47,3.083,8.17
5/24/19 20:30,26909,144,2030,0.025,2540,2.48,2.826,7.791
5/24/19 20:45,26910,144,2045,0.025,2539,2.479,2.51,7.093
5/24/19 21:00,26911,144,2100,0.025,2541,2.482,2.343,6.432
5/24/19 21:15,26912,144,2115,0.025,2559,2.499,2.277,5.857
5/24/19 21:30,26913,144,2130,0.025,2560,2.5,2.149,5.29
5/24/19 21:45,26914,144,2145,0.025,2561,2.501,2.13,4.774
5/24/19 22:00,26915,144,2200,0.025,2564,2.504,2.137,4.297
5/24/19 22:15,26916,144,2215,0.025,2566,2.506,2.08,3.983
5/24/19 22:30,26917,144,2230,0.025,2565,2.505,2.015,3.729
5/24/19 22:45,26918,144,2245,0.025,2566,2.506,2.15,3.523
5/24/19 23:00,26919,144,2300,0.025,2566,2.506,2.085,3.496
5/24/19 23:15,26920,144,2315,0.027,2566,2.506,2.062,3.398
5/24/19 23:30,26921,144,2330,0.036,2570,2.51,2.239,3.298
5/24/19 23:45,26922,144,2345,0.037,2567,2.507,2.373,3.348
5/25/19 0:00,26923,145,0,0.038,2566,2.506,2.56,3.905
5/25/19 0:15,26924,145,15,0.038,2560,2.5,2.511,4.352
5/25/19 0:30,26925,145,30,0.039,2561,2.501,2.511,4.333
5/25/19 0:45,26926,145,45,0.039,2565,2.505,2.18,4.069
5/25/19 1:00,26927,145,100,0.039,2567,2.506,2.27,3.869
5/25/19 1:15,26928,145,115,0.039,2564,2.504,2.382,3.798
5/25/19 1:30,26929,145,130,0.039,2564,2.504,2.253,3.738
5/25/19 1:45,26930,145,145,0.039,2565,2.505,2.197,3.614
5/25/19 2:00,26931,145,200,0.04,2566,2.505,2.034,3.446
5/25/19 2:15,26932,145,215,0.04,2567,2.507,1.839,3.102
5/25/19 2:30,26933,145,230,0.04,2570,2.51,1.698,2.76
5/25/19 2:45,26934,145,245,0.04,2571,2.511,1.532,2.337
5/25/19 3:00,26935,145,300,0.04,2573,2.513,1.45,1.99
5/25/19 3:15,26936,145,315,0.04,2575,2.515,1.265,1.572
5/25/19 3:30,26937,145,330,0.04,2576,2.515,1.35,1.404
5/25/19 3:45,26938,145,345,0.039,2574,2.514,1.198,1.437
5/25/19 4:00,26939,145,400,0.039,2574,2.514,1.19,1.448
5/25/19 4:15,26940,145,415,0.039,2573,2.513,1.158,1.491
5/25/19 4:30,26941,145,430,0.039,2573,2.513,1.073,1.426
5/25/19 4:45,26942,145,445,0.039,2572,2.512,0.991,1.426
5/25/19 5:00,26943,145,500,0.039,2573,2.513,0.972,1.318
5/25/19 5:15,26944,145,515,0.039,2571,2.511,0.907,1.291
5/25/19 5:30,26945,145,530,0.039,2571,2.511,0.771,1.162
5/25/19 5:45,26946,145,545,0.039,2566,2.506,0.815,1.124
5/25/19 6:00,26947,145,600,0.039,2543,2.483,1.19,1.277
5/25/19 6:15,26948,145,615,0.039,2522,2.463,1.348,1.554
5/25/19 6:30,26949,145,630,0.039,2527,2.468,1.766,1.933
5/25/19 6:45,26950,145,645,0.038,2541,2.482,1.883,2.1
5/25/19 7:00,26951,145,700,0.038,2546,2.486,1.908,2.175
5/25/19 7:15,26952,145,715,0.038,2547,2.487,1.738,2.245
5/25/19 7:30,26953,145,730,0.038,2545,2.485,1.856,2.414
5/25/19 7:45,26954,145,745,0.038,2546,2.486,2.259,2.789
5/25/19 8:00,26955,145,800,0.038,2542,2.483,2.568,3.442
5/25/19 8:15,26956,145,815,0.038,2537,2.478,2.754,4.015
5/25/19 8:30,26957,145,830,0.038,2534,2.475,2.753,4.573
5/25/19 8:45,26958,145,845,0.038,2531,2.472,3.039,5.1
5/25/19 9:00,26959,145,900,0.037,2528,2.469,2.994,5.62
5/25/19 9:15,26960,145,915,0.037,2527,2.467,3.095,6.014
5/25/19 9:30,26961,145,930,0.037,2523,2.463,3.34,6.636
5/25/19 9:45,26962,145,945,0.037,2519,2.46,3.7,7.334
5/25/19 10:00,26963,145,1000,0.037,2540,2.481,3.552,7.746
5/25/19 10:15,26964,145,1015,0.037,2537,2.477,3.373,8.49
5/25/19 10:30,26965,145,1030,0.036,2534,2.475,4.061,9.63
5/25/19 10:45,26966,145,1045,0.036,2534,2.474,3.341,10.08
5/25/19 11:00,26967,145,1100,0.036,2533,2.474,6.064,10.31
5/25/19 11:15,26968,145,1115,0.036,2536,2.477,3.893,10.19
5/25/19 11:30,26969,145,1130,0.039,2543,2.483,3.412,9.34
5/25/19 11:45,26970,145,1145,0.042,2545,2.486,3.663,8.83
5/25/19 12:00,26971,145,1200,0.042,2544,2.484,3.747,8.95
5/25/19 12:15,26972,145,1215,0.041,2544,2.484,5.319,9.41
5/25/19 12:30,26973,145,1230,0.041,2536,2.476,4.778,11.27
5/25/19 12:45,26974,145,1245,0.04,2539,2.48,3.757,10.77
5/25/19 13:00,26975,145,1300,0.04,2548,2.488,3.478,9.39
5/25/19 13:15,26976,145,1315,0.041,2545,2.486,5.521,9.55
5/25/19 13:30,26977,145,1330,0.04,2538,2.478,4.496,10.77
5/25/19 13:45,26978,145,1345,0.04,2545,2.486,4.067,9.57
5/25/19 14:00,26979,145,1400,0.04,2549,2.489,4.289,8.57
5/25/19 14:15,26980,145,1415,0.04,2550,2.49,4.333,8.06
5/25/19 14:30,26981,145,1430,0.04,2547,2.487,4.383,8.18
5/25/19 14:45,26982,145,1445,0.04,2546,2.486,4.359,8.34
5/25/19 15:00,26983,145,1500,0.04,2546,2.486,4.389,8.53
5/25/19 15:15,26984,145,1515,0.04,2544,2.484,4.312,8.89
5/25/19 15:30,26985,145,1530,0.04,2541,2.482,4.203,9.01
5/25/19 15:45,26986,145,1545,0.04,2544,2.485,4.126,9.13
5/25/19 16:00,26987,145,1600,0.04,2542,2.482,3.965,9.26
5/25/19 16:15,26988,145,1615,0.04,2541,2.482,4.375,9.65
5/25/19 16:30,26989,145,1630,0.04,2538,2.478,4.366,10.07
5/25/19 16:45,26990,145,1645,0.04,2537,2.478,4.353,10.35
5/25/19 17:00,26991,145,1700,0.04,2536,2.477,4.127,10.84
5/25/19 17:15,26992,145,1715,0.039,2537,2.477,4.181,10.89
5/25/19 17:30,26993,145,1730,0.039,2534,2.474,3.58,10.91
5/25/19 17:45,26994,145,1745,0.039,2532,2.473,3.836,10.96
5/25/19 18:00,26995,145,1800,0.039,2533,2.473,3.412,10.96
5/25/19 18:15,26996,145,1815,0.039,2536,2.477,3.397,10.64
5/25/19 18:30,26997,145,1830,0.039,2535,2.476,3.231,10.53
5/25/19 18:45,26998,145,1845,0.039,2538,2.478,2.938,10.18
5/25/19 19:00,26999,145,1900,0.039,2539,2.48,2.76,9.71
5/25/19 19:15,27000,145,1915,0.039,2543,2.483,2.632,9.17
5/25/19 19:30,27001,145,1930,0.039,2546,2.486,2.452,8.65
5/25/19 19:45,27002,145,1945,0.039,2546,2.487,2.535,8.19
5/25/19 20:00,27003,145,2000,0.039,2548,2.488,2.378,7.796
5/25/19 20:15,27004,145,2015,0.039,2549,2.489,2.312,7.511
5/25/19 20:30,27005,145,2030,0.039,2550,2.491,2.43,7.21
5/25/19 20:45,27006,145,2045,0.038,2548,2.489,2.582,7.238
5/25/19 21:00,27007,145,2100,0.038,2549,2.489,2.56,7.4
5/25/19 21:15,27008,145,2115,0.038,2548,2.488,2.539,7.367
5/25/19 21:30,27009,145,2130,0.037,2549,2.489,2.486,7.334
5/25/19 21:45,27010,145,2145,0.037,2549,2.489,2.592,7.305
5/25/19 22:00,27011,145,2200,0.037,2549,2.489,2.572,7.311
5/25/19 22:15,27012,145,2215,0.037,2547,2.487,2.616,7.479
5/25/19 22:30,27013,145,2230,0.037,2547,2.488,2.614,7.54
5/25/19 22:45,27014,145,2245,0.037,2548,2.488,2.76,7.557
5/25/19 23:00,27015,145,2300,0.037,2547,2.487,2.838,7.595
5/25/19 23:15,27016,145,2315,0.037,2547,2.487,2.87,7.752
5/25/19 23:30,27017,145,2330,0.037,2546,2.487,2.906,7.674
5/25/19 23:45,27018,145,2345,0.037,2546,2.486,2.934,7.758
5/26/19 0:00,27019,146,0,0.037,2546,2.486,2.897,7.841
5/26/19 0:15,27020,146,15,0.037,2547,2.487,2.99,7.881
5/26/19 0:30,27021,146,30,0.037,2546,2.487,3.085,7.886
5/26/19 0:45,27022,146,45,0.037,2546,2.487,3.046,7.791
5/26/19 1:00,27023,146,100,0.037,2546,2.487,3.033,7.64
5/26/19 1:15,27024,146,115,0.037,2548,2.488,3.074,7.473
5/26/19 1:30,27025,146,130,0.037,2550,2.49,2.855,7.227
5/26/19 1:45,27026,146,145,0.037,2553,2.493,2.127,6.371
5/26/19 2:00,27027,146,200,0.037,2558,2.498,2.086,5.229
5/26/19 2:15,27028,146,215,0.037,2558,2.498,2.524,4.823
5/26/19 2:30,27029,146,230,0.037,2555,2.495,2.551,4.962
5/26/19 2:45,27030,146,245,0.037,2555,2.495,2.688,4.74
5/26/19 3:00,27031,146,300,0.037,2558,2.498,2.562,4.566
5/26/19 3:15,27032,146,315,0.037,2561,2.501,2.486,4.183
5/26/19 3:30,27033,146,330,0.037,2561,2.501,2.434,3.943
5/26/19 3:45,27034,146,345,0.037,2567,2.506,2.023,3.397
5/26/19 4:00,27035,146,400,0.037,2547,2.488,2.168,3.214
5/26/19 4:15,27036,146,415,0.037,2550,2.49,1.998,3.146
5/26/19 4:30,27037,146,430,0.036,2545,2.485,2.194,3.158
5/26/19 4:45,27038,146,445,0.036,2530,2.471,2.31,3.273
5/26/19 5:00,27039,146,500,0.036,2526,2.467,2.08,3.12
5/26/19 5:15,27040,146,515,0.037,2543,2.483,1.847,2.707
5/26/19 5:30,27041,146,530,0.037,2554,2.494,1.849,2.381
5/26/19 5:45,27042,146,545,0.037,2536,2.476,1.846,2.24
5/26/19 6:00,27043,146,600,0.038,2556,2.496,1.826,2.093
5/26/19 6:15,27044,146,615,0.038,2560,2.5,1.825,2.099
5/26/19 6:30,27045,146,630,0.039,2557,2.497,1.825,2.099
5/26/19 6:45,27046,146,645,0.04,2538,2.478,1.818,2.099
5/26/19 7:00,27047,146,700,0.04,2714,2.65,1.818,2.099
5/26/19 7:15,27048,146,715,0.041,2546,2.487,1.863,2.099
5/26/19 7:30,27049,146,730,0.041,2550,2.491,1.84,2.12
5/26/19 7:45,27050,146,745,0.041,2543,2.483,1.808,2.12
5/26/19 8:00,27051,146,800,0.041,2537,2.477,1.858,2.164
5/26/19 8:15,27052,146,815,0.041,2516,2.457,1.925,2.381
5/26/19 8:30,27053,146,830,0.041,2498,2.44,1.86,2.348
5/26/19 8:45,27054,146,845,0.041,2530,2.471,1.938,2.495
5/26/19 9:00,27055,146,900,0.041,2543,2.483,1.896,2.761
5/26/19 9:15,27056,146,915,0.042,2516,2.457,1.648,2.8
5/26/19 9:30,27057,146,930,0.042,2532,2.473,1.979,2.995
5/26/19 9:45,27058,146,945,0.041,2545,2.485,1.756,3.159
5/26/19 10:00,27059,146,1000,0.041,2549,2.489,1.856,3.333
5/26/19 10:15,27060,146,1015,0.041,2570,2.51,1.891,3.632
5/26/19 10:30,27061,146,1030,0.041,2563,2.502,1.883,3.807
5/26/19 10:45,27062,146,1045,0.041,2560,2.5,1.961,3.834
5/26/19 11:00,27063,146,1100,0.04,2559,2.499,2.064,4.345
5/26/19 11:15,27064,146,1115,0.04,2555,2.496,2.379,4.794
5/26/19 11:30,27065,146,1130,0.039,2541,2.481,3.756,6.801
5/26/19 11:45,27066,146,1145,0.039,2536,2.477,4.618,7.58
5/26/19 12:00,27067,146,1200,0.039,2538,2.479,5.513,8.11
5/26/19 12:15,27068,146,1215,0.037,2536,2.477,4.203,7.69
5/26/19 12:30,27069,146,1230,0.036,2534,2.474,5.114,8.2
5/26/19 12:45,27070,146,1245,0.036,2531,2.471,7.373,9.98
5/26/19 13:00,27071,146,1300,0.035,2528,2.468,6.003,8.27
5/26/19 13:15,27072,146,1315,0.033,2535,2.476,7.701,8.52
5/26/19 13:30,27073,146,1330,0.033,2535,2.475,6.231,9.32
5/26/19 13:45,27074,146,1345,0.032,2534,2.474,5.803,8.9
5/26/19 14:00,27075,146,1400,0.032,2532,2.473,4.922,8.73
5/26/19 14:15,27076,146,1415,0.032,2530,2.47,4.215,8.31
5/26/19 14:30,27077,146,1430,0.032,2530,2.471,4.942,7.78
5/26/19 14:45,27078,146,1445,0.032,2530,2.471,4.967,7.556
5/26/19 15:00,27079,146,1500,0.032,2530,2.471,4.204,7.422
5/26/19 15:15,27080,146,1515,0.032,2531,2.471,4.793,7.366
5/26/19 15:30,27081,146,1530,0.032,2529,2.47,4.928,7.505
5/26/19 15:45,27082,146,1545,0.033,2531,2.471,5.064,7.584
5/26/19 16:00,27083,146,1600,0.033,2530,2.471,4.773,7.377
5/26/19 16:15,27084,146,1615,0.033,2532,2.473,4.662,7.187
5/26/19 16:30,27085,146,1630,0.033,2531,2.472,4.669,6.97
5/26/19 16:45,27086,146,1645,0.033,2531,2.472,4.48,6.92
5/26/19 17:00,27087,146,1700,0.033,2534,2.475,4.271,6.609
5/26/19 17:15,27088,146,1715,0.033,2535,2.476,4.226,6.371
5/26/19 17:30,27089,146,1730,0.033,2535,2.476,4.001,6.149
5/26/19 17:45,27090,146,1745,0.033,2537,2.478,3.923,6.172
5/26/19 18:00,27091,146,1800,0.033,2539,2.479,3.889,6.044
5/26/19 18:15,27092,146,1815,0.033,2537,2.478,4.007,6.011
5/26/19 18:30,27093,146,1830,0.033,2537,2.477,3.666,6.012
5/26/19 18:45,27094,146,1845,0.033,2537,2.477,3.263,5.94
5/26/19 19:00,27095,146,1900,0.033,2536,2.477,2.884,5.78
5/26/19 19:15,27096,146,1915,0.033,2539,2.48,2.335,5.505
5/26/19 19:30,27097,146,1930,0.033,2541,2.481,2.291,5.159
5/26/19 19:45,27098,146,1945,0.033,2544,2.484,1.772,4.788
5/26/19 20:00,27099,146,2000,0.034,2546,2.486,1.815,4.357
5/26/19 20:15,27100,146,2015,0.034,2550,2.49,2.24,3.964
5/26/19 20:30,27101,146,2030,0.034,2554,2.494,2.043,3.637
5/26/19 20:45,27102,146,2045,0.034,2553,2.493,2.026,3.344
5/26/19 21:00,27103,146,2100,0.034,2552,2.492,1.812,3.1
5/26/19 21:15,27104,146,2115,0.034,2554,2.494,1.862,2.885
5/26/19 21:30,27105,146,2130,0.034,2550,2.49,2.017,2.668
5/26/19 21:45,27106,146,2145,0.034,2535,2.476,2.381,2.603
5/26/19 22:00,27107,146,2200,0.034,2534,2.475,2.321,2.587
5/26/19 22:15,27108,146,2215,0.034,2545,2.485,1.861,2.582
5/26/19 22:30,27109,146,2230,0.034,2549,2.489,2.042,2.517
5/26/19 22:45,27110,146,2245,0.034,2549,2.489,2.172,2.495
5/26/19 23:00,27111,146,2300,0.034,2548,2.488,2.191,2.495
5/26/19 23:15,27112,146,2315,0.034,2544,2.484,2.258,2.511
5/26/19 23:30,27113,146,2330,0.034,2553,2.493,2.34,2.549
5/26/19 23:45,27114,146,2345,0.034,2558,2.498,2.303,2.587
5/27/19 0:00,27115,147,0,0.034,2560,2.5,2.335,2.62
5/27/19 0:15,27116,147,15,0.034,2560,2.5,2.303,2.626
5/27/19 0:30,27117,147,30,0.034,2561,2.501,2.38,2.615
5/27/19 0:45,27118,147,45,0.034,2560,2.5,2.272,2.62
5/27/19 1:00,27119,147,100,0.034,2561,2.501,2.12,2.582
5/27/19 1:15,27120,147,115,0.034,2560,2.5,2.076,2.424
5/27/19 1:30,27121,147,130,0.035,2561,2.501,2.202,2.424
5/27/19 1:45,27122,147,145,0.035,2561,2.501,2.187,2.397
5/27/19 2:00,27123,147,200,0.035,2560,2.5,2.13,2.359
5/27/19 2:15,27124,147,215,0.035,2561,2.501,1.936,2.272
5/27/19 2:30,27125,147,230,0.035,2560,2.5,1.966,2.24
5/27/19 2:45,27126,147,245,0.035,2560,2.5,1.868,2.18
5/27/19 3:00,27127,147,300,0.035,2560,2.5,1.919,2.142
5/27/19 3:15,27128,147,315,0.035,2559,2.499,1.994,2.186
5/27/19 3:30,27129,147,330,0.035,2558,2.498,1.997,2.207
5/27/19 3:45,27130,147,345,0.035,2555,2.495,1.944,2.218
5/27/19 4:00,27131,147,400,0.035,2555,2.495,1.852,2.164
5/27/19 4:15,27132,147,415,0.035,2553,2.494,1.912,2.147
5/27/19 4:30,27133,147,430,0.035,2549,2.49,1.996,2.251
5/27/19 4:45,27134,147,445,0.035,2547,2.488,2.064,2.338
5/27/19 5:00,27135,147,500,0.035,2546,2.486,2.108,2.381
5/27/19 5:15,27136,147,515,0.035,2541,2.481,2.164,2.424
5/27/19 5:30,27137,147,530,0.034,2536,2.477,2.198,2.452
5/27/19 5:45,27138,147,545,0.035,2534,2.475,2.232,2.555
5/27/19 6:00,27139,147,600,0.035,2537,2.477,2.268,2.566
5/27/19 6:15,27140,147,615,0.035,2529,2.47,2.337,2.609
5/27/19 6:30,27141,147,630,0.034,2529,2.47,2.403,2.669
5/27/19 6:45,27142,147,645,0.034,2529,2.469,2.313,2.723
5/27/19 7:00,27143,147,700,0.034,2533,2.473,2.003,2.647
5/27/19 7:15,27144,147,715,0.035,2535,2.476,1.91,2.473
5/27/19 7:30,27145,147,730,0.035,2532,2.472,1.903,2.441
5/27/19 7:45,27146,147,745,0.036,2529,2.47,1.881,2.18
5/27/19 8:00,27147,147,800,0.036,2534,2.475,1.923,2.43
5/27/19 8:15,27148,147,815,0.036,2536,2.477,1.953,2.642
5/27/19 8:30,27149,147,830,0.037,2530,2.47,2.105,3.001
5/27/19 8:45,27150,147,845,0.037,2526,2.467,2.264,3.486
5/27/19 9:00,27151,147,900,0.036,2522,2.463,2.381,3.884
5/27/19 9:15,27152,147,915,0.035,2523,2.464,2.636,4.168
5/27/19 9:30,27153,147,930,0.035,2519,2.46,2.859,4.439
5/27/19 9:45,27154,147,945,0.035,2519,2.46,3.748,4.845
5/27/19 10:00,27155,147,1000,0.034,2520,2.461,4.139,5.183
5/27/19 10:15,27156,147,1015,0.034,2516,2.457,5.031,5.616
5/27/19 10:30,27157,147,1030,0.034,2520,2.461,5.581,6.262
5/27/19 10:45,27158,147,1045,0.034,2532,2.473,5.869,6.511
5/27/19 11:00,27159,147,1100,0.034,2537,2.478,5.865,6.754
5/27/19 11:15,27160,147,1115,0.033,2532,2.472,6.497,7.345
