TOA5,CR1000_tower4_N,CR1000,73550,CR1000.Std.28,CPU:SH_Site4_North_2018.CR1,50002,Enviro,,,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,Day_of_Year,Hour,VWC_1_Avg,EC_1_Avg,ST_1_Avg,P_1_Avg,PA_1_Avg,VR_1_Avg,VWC_2_Avg,EC_2_Avg,ST_2_Avg,P_2_Avg,PA_2_Avg,VR_2_Avg,VWC_3_Avg,EC_3_Avg,ST_3_Avg,P_3_Avg,PA_3_Avg,VR_3_Avg,SWE_mv_Avg,JUDD_AT_Avg,JUDD_Depth_Avg,Judd_offset_Avg,TT_C,SBT_C,FuelM_Avg,PA_uS_Avg
TS,RN,,,m^3/m^3,dS/m,Deg C,unitless,nSec,unitless,,,,,,,,,,,,,,,,,Deg C,Deg C,%,uSec
,,Smp,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Smp,Avg,Avg
9/23/19 19:30,5569,266,1930,0.044,0.001,8.96,3.554,1.23,1.001,0.043,0,8.27,3.502,1.233,1.001,0.084,0.001,8.89,5.164,1.288,1,0.005,-83,-220.9,0,2.775,7.165,12,18.91
9/23/19 19:45,5570,266,1945,0.044,0.001,8.74,3.556,1.23,1,0.043,0,8.29,3.502,1.233,1,0.084,0,8.87,5.165,1.288,1,0.005,-82.3,-221.9,0,2.914,7.251,12.1,18.93
9/23/19 20:00,5571,266,2000,0.044,0.001,8.58,3.557,1.23,1,0.043,0,8.34,3.504,1.233,1,0.084,0,8.87,5.165,1.288,1,0.005,-82.3,-221.8,0,2.439,7.241,12.09,18.93
9/23/19 20:15,5572,266,2015,0.044,0.001,8.38,3.557,1.23,1,0.043,0,8.37,3.504,1.233,1,0.084,0.001,8.88,5.165,1.288,1,0.005,-82.5,-221.4,0,2.864,7.219,12.11,18.93
9/23/19 20:30,5573,266,2030,0.044,0.001,8.25,3.556,1.23,1,0.043,0,8.4,3.504,1.233,1,0.084,0.001,8.87,5.164,1.288,1.001,0.005,-82.3,-221.6,0,2.576,7.085,12.16,18.94
9/23/19 20:45,5574,266,2045,0.044,0.001,8.1,3.555,1.23,1.001,0.043,0,8.38,3.504,1.233,1,0.084,0.001,8.88,5.164,1.288,1.001,0.005,-82.6,-221.3,0,2.547,7.018,12.21,18.95
9/23/19 21:00,5575,266,2100,0.044,0.001,7.942,3.555,1.23,1.001,0.043,0,8.42,3.504,1.233,1,0.084,0,8.85,5.166,1.288,1,0.005,-82.4,-221.3,0,2.218,6.807,12.18,18.95
9/23/19 21:15,5576,266,2115,0.044,0.001,7.808,3.556,1.23,1,0.043,0,8.44,3.505,1.233,1,0.084,0,8.88,5.165,1.288,1,0.005,-82.5,-221.4,0,2.376,6.568,12.22,18.95
9/23/19 21:30,5577,266,2130,0.044,0,7.691,3.557,1.23,1,0.043,0,8.47,3.503,1.233,1,0.084,0,8.88,5.166,1.288,1,0.005,-81.3,-223,0,3.665,6.64,12.34,18.98
9/23/19 21:45,5578,266,2145,0.044,0.001,7.58,3.555,1.23,1.001,0.043,0.001,8.45,3.499,1.233,1.001,0.084,0,8.87,5.165,1.288,1,0.005,-82.1,-221.8,0,1.946,6.64,12.4,18.99
9/23/19 22:00,5579,266,2200,0.044,0.001,7.466,3.556,1.23,1,0.043,0.001,8.46,3.5,1.233,1.001,0.084,0.001,8.88,5.164,1.288,1.001,0.005,-81.2,-223,0,2.017,6.551,12.36,18.98
9/23/19 22:15,5580,266,2215,0.044,0.001,7.366,3.556,1.23,1,0.043,0.001,8.48,3.525,1.234,1.001,0.084,0.001,8.87,5.164,1.288,1.001,0.005,-81.1,-223.3,0,2.079,6.562,12.43,18.99
9/23/19 22:30,5581,266,2230,0.044,0,7.224,3.557,1.23,1,0.043,0.001,8.48,3.522,1.234,1.001,0.084,0.001,8.86,5.164,1.288,1.001,0.005,-81.5,-222.6,0,2.415,6.285,12.44,19
9/23/19 22:45,5582,266,2245,0.044,0.001,7.157,3.556,1.23,1,0.043,0.001,8.49,3.521,1.234,1.001,0.084,0,8.87,5.166,1.288,1,0.005,-81.7,-222.1,0,2.394,6.368,12.5,19.01
9/23/19 23:00,5583,266,2300,0.044,0.001,7.018,3.556,1.23,1,0.043,0,8.52,3.528,1.234,1,0.084,0,8.87,5.165,1.288,1,0.005,-81.8,-222.1,0,2.825,6.496,12.54,19.02
9/23/19 23:15,5584,266,2315,0.044,0,6.952,3.557,1.23,1,0.043,0.001,8.51,3.524,1.234,1.001,0.084,0.001,8.88,5.162,1.288,1.001,0.005,-82.3,-221.4,0,2.18,6.64,12.61,19.03
9/23/19 23:30,5585,266,2330,0.044,0.001,6.836,3.553,1.23,1.001,0.043,0,8.54,3.526,1.234,1,0.083,0.001,8.85,5.136,1.287,1.001,0.005,-81,-223.2,0,1.311,6.396,12.55,19.02
9/23/19 23:45,5586,266,2345,0.044,0.001,6.761,3.554,1.23,1.001,0.043,0,8.5,3.527,1.234,1,0.083,0.001,8.86,5.137,1.287,1,0.005,-81.5,-222.5,0,1.172,5.964,12.55,19.02
9/24/19 0:00,5587,267,0,0.044,0.001,6.663,3.555,1.23,1.001,0.043,0.001,8.5,3.523,1.234,1.001,0.083,0,8.87,5.138,1.287,1,0.005,-80.7,-223.7,0,0.804,5.738,12.56,19.02
9/24/19 0:15,5588,267,15,0.044,0.001,6.565,3.556,1.23,1,0.043,0.001,8.54,3.523,1.234,1.001,0.083,0,8.86,5.138,1.287,1,0.005,-80.2,-224.4,0,1.085,5.49,12.58,19.02
9/24/19 0:30,5589,267,30,0.044,0.001,6.474,3.554,1.23,1.001,0.043,0,8.53,3.527,1.234,1,0.083,0.001,8.87,5.136,1.287,1.001,0.005,-80.6,-223.7,0,1.029,5.512,12.62,19.03
9/24/19 0:45,5590,267,45,0.044,0.001,6.402,3.555,1.23,1,0.043,0,8.51,3.526,1.234,1.001,0.083,0.001,8.85,5.136,1.287,1.001,0.005,-80.6,-223.8,0,1.136,5.578,12.68,19.04
9/24/19 1:00,5591,267,100,0.044,0,6.279,3.557,1.23,1,0.043,0.001,8.53,3.525,1.234,1.001,0.083,0.001,8.85,5.137,1.287,1.001,0.005,-79.98,-224.6,0,1.199,5.699,12.73,19.05
9/24/19 1:15,5592,267,115,0.044,0.001,6.196,3.555,1.23,1.001,0.043,0,8.5,3.529,1.234,1,0.083,0,8.86,5.138,1.287,1,0.005,-80,-224.7,0,1.263,6.009,12.81,19.07
9/24/19 1:30,5593,267,130,0.044,0.001,6.121,3.555,1.23,1.001,0.043,0,8.48,3.526,1.234,1,0.083,0,8.87,5.138,1.287,1,0.006,-79.25,-225.7,0,1.365,6.174,12.84,19.07
9/24/19 1:45,5594,267,145,0.044,0.001,6.034,3.555,1.23,1.001,0.043,0,8.51,3.526,1.234,1.001,0.083,0.001,8.86,5.136,1.287,1.001,0.006,-80.2,-224.2,0,1.079,6.374,12.86,19.08
9/24/19 2:00,5595,267,200,0.044,0.001,5.987,3.556,1.23,1,0.043,0.001,8.51,3.525,1.234,1.001,0.083,0,8.86,5.137,1.287,1,0.006,-80.3,-224.2,0,0.935,6.064,12.87,19.08
9/24/19 2:15,5596,267,215,0.044,0.001,5.922,3.556,1.23,1,0.043,0,8.51,3.528,1.234,1,0.083,0,8.87,5.139,1.287,1,0.006,-79.86,-224.7,0,0.97,6.197,12.92,19.09
9/24/19 2:30,5597,267,230,0.044,0.001,5.821,3.556,1.23,1,0.043,0.001,8.44,3.524,1.234,1.001,0.083,0,8.86,5.139,1.287,1,0.006,-80.4,-224,0,1.201,6.042,12.93,19.09
9/24/19 2:45,5598,267,245,0.044,0.001,5.786,3.554,1.23,1.001,0.043,0.001,8.42,3.525,1.234,1.001,0.083,0,8.85,5.139,1.287,1,0.006,-80.2,-224.2,0,1.324,5.909,12.97,19.1
9/24/19 3:00,5599,267,300,0.044,0.001,5.716,3.556,1.23,1,0.043,0,8.45,3.527,1.234,1,0.083,0.001,8.86,5.137,1.287,1,0.006,-80.6,-223.7,0,0.697,5.998,12.98,19.1
9/24/19 3:15,5600,267,315,0.044,0.001,5.638,3.555,1.23,1.001,0.043,0,8.41,3.527,1.234,1,0.083,0,8.85,5.138,1.287,1,0.006,-80.5,-223.7,0,1.565,6.413,13.02,19.1
9/24/19 3:30,5601,267,330,0.044,0.001,5.571,3.556,1.23,1,0.043,0.001,8.42,3.525,1.234,1.001,0.083,0,8.86,5.139,1.287,1,0.006,-80.5,-223.9,0,0.692,6.197,13.07,19.11
9/24/19 3:45,5602,267,345,0.044,0,5.527,3.558,1.23,1,0.043,0,8.37,3.528,1.234,1,0.083,0,8.83,5.139,1.287,1,0.006,-80.2,-224.1,0,0.623,6.003,13.05,19.11
9/24/19 4:00,5603,267,400,0.044,0.001,5.504,3.555,1.23,1.001,0.043,0,8.38,3.525,1.234,1.001,0.083,0.001,8.84,5.136,1.287,1.001,0.006,-79.45,-225.5,0,0.35,5.49,13.05,19.11
9/24/19 4:15,5604,267,415,0.044,0.001,5.448,3.556,1.23,1,0.043,0,8.38,3.527,1.234,1,0.083,0,8.87,5.138,1.287,1,0.006,-79.65,-224.8,0,0.668,5.567,13.1,19.12
9/24/19 4:30,5605,267,430,0.044,0,5.37,3.557,1.23,1,0.043,0,8.38,3.528,1.234,1,0.083,0.001,8.87,5.136,1.287,1.001,0.006,-80.8,-223.3,0,0.985,5.799,13.16,19.13
9/24/19 4:45,5606,267,445,0.044,0.001,5.302,3.556,1.23,1,0.043,0.001,8.32,3.525,1.234,1.001,0.083,0,8.88,5.138,1.287,1,0.006,-80.1,-224.3,0,1.86,6.197,13.24,19.15
9/24/19 5:00,5607,267,500,0.044,0.001,5.258,3.557,1.23,1,0.043,0.001,8.32,3.525,1.234,1.001,0.083,0,8.86,5.139,1.287,1,0.006,-80.4,-224,0,1.009,6.152,13.28,19.15
9/24/19 5:15,5608,267,515,0.044,0.001,5.238,3.554,1.23,1.001,0.043,0.001,8.29,3.525,1.234,1.001,0.083,0,8.87,5.138,1.287,1,0.006,-80.6,-223.4,0,0.685,5.821,13.24,19.15
9/24/19 5:30,5609,267,530,0.044,0,5.191,3.557,1.23,1,0.043,0.001,8.29,3.523,1.234,1.001,0.083,0,8.86,5.139,1.287,1,0.006,-81.2,-222.6,0,0.99,5.435,13.25,19.15
9/24/19 5:45,5610,267,545,0.044,0,5.162,3.557,1.23,1,0.043,0,8.26,3.526,1.234,1.001,0.083,0.001,8.85,5.137,1.287,1,0.006,-81.4,-222.4,0,0.623,5.248,13.28,19.15
9/24/19 6:00,5611,267,600,0.044,0.001,5.08,3.555,1.23,1,0.043,0.001,8.24,3.524,1.234,1.001,0.083,0.001,8.86,5.137,1.287,1.001,0.006,-80.7,-223.5,0,1.204,5.556,13.33,19.16
9/24/19 6:15,5612,267,615,0.044,0,5.07,3.558,1.23,1,0.043,0.001,8.22,3.525,1.234,1.001,0.083,0.001,8.86,5.136,1.287,1.001,0.006,-80.4,-223.8,0,1.779,5.97,13.37,19.17
9/24/19 6:30,5613,267,630,0.044,0.001,5.01,3.557,1.23,1,0.043,0,8.25,3.525,1.234,1.001,0.083,0.001,8.88,5.136,1.287,1.001,0.006,-79.73,-224.9,0,2.713,6.773,13.48,19.19
9/24/19 6:45,5614,267,645,0.044,0.001,5.01,3.556,1.23,1,0.043,0,8.21,3.528,1.234,1,0.083,0.001,8.87,5.137,1.287,1,0.006,-80.2,-224.1,0,3.505,7.867,13.64,19.22
9/24/19 7:00,5615,267,700,0.044,0.001,5.006,3.557,1.23,1,0.043,0,8.18,3.526,1.234,1.001,0.083,0,8.85,5.138,1.287,1,0.006,-80.1,-224.2,0,4.675,9.2,13.67,19.23
9/24/19 7:15,5616,267,715,0.044,0.001,5.036,3.557,1.23,1,0.043,0.001,8.11,3.525,1.234,1.001,0.083,0,8.84,5.139,1.287,1,0.007,-80.2,-224.2,0,5.417,10.46,13.74,19.24
9/24/19 7:30,5617,267,730,0.044,0.001,5.096,3.555,1.23,1,0.043,0.001,8.13,3.525,1.234,1.001,0.083,0.001,8.85,5.137,1.287,1.001,0.007,-80.3,-224,0,6.507,10.53,13.82,19.26
9/24/19 7:45,5618,267,745,0.044,0,5.119,3.558,1.23,1,0.043,0,8.09,3.528,1.234,1,0.083,0,8.88,5.139,1.287,1,0.007,-80.2,-224.1,0,7.721,10.11,13.8,19.25
9/24/19 8:00,5619,267,800,0.044,0.001,5.2,3.555,1.23,1,0.043,0.001,8.07,3.525,1.234,1.001,0.083,0.001,8.86,5.137,1.287,1.001,0.007,-79.94,-224.5,0,8.43,9.95,13.86,19.26
9/24/19 8:15,5620,267,815,0.044,0.001,5.319,3.556,1.23,1,0.043,0.001,8.07,3.525,1.234,1.001,0.083,0.001,8.86,5.136,1.287,1.001,0.007,-79.85,-224.6,0,9.92,9.87,13.84,19.26
9/24/19 8:30,5621,267,830,0.044,0.001,5.411,3.553,1.23,1.001,0.043,0,8.07,3.527,1.234,1,0.083,0.001,8.87,5.137,1.287,1,0.007,-81.1,-222.9,0,10.73,10.18,13.62,19.22
9/24/19 8:45,5622,267,845,0.044,0,5.553,3.558,1.23,1,0.043,0,8.04,3.527,1.234,1,0.083,0.001,8.86,5.137,1.287,1.001,0.007,-80.7,-223.7,0,13.72,12.04,13.71,19.24
9/24/19 9:00,5623,267,900,0.044,0,5.69,3.558,1.23,1,0.043,0.001,8.02,3.522,1.234,1.001,0.083,0.001,8.87,5.135,1.287,1.001,0.007,-80.9,-223.3,0,14.7,14.79,13.6,19.21
9/24/19 9:15,5624,267,915,0.044,0,5.765,3.558,1.23,1,0.043,0,7.996,3.526,1.234,1,0.083,0.001,8.87,5.138,1.287,1,0.007,-80.8,-223.5,0,16.12,15.84,13.28,19.15
9/24/19 9:30,5625,267,930,0.044,0.001,5.968,3.555,1.23,1.001,0.043,0,7.976,3.526,1.234,1,0.083,0.001,8.86,5.135,1.287,1.001,0.008,-80.1,-224.5,0,16.65,16.95,13.2,19.14
9/24/19 9:45,5626,267,945,0.044,0.001,6.147,3.555,1.23,1.001,0.043,0,7.958,3.527,1.234,1,0.083,0.001,8.86,5.135,1.287,1.001,0.008,-79.82,-224.6,0,17.4,18.32,13.44,19.18
9/24/19 10:00,5627,267,1000,0.044,0.001,6.315,3.555,1.23,1,0.043,0.001,7.939,3.524,1.234,1.001,0.083,0.001,8.84,5.137,1.287,1.001,0.008,-80.5,-223.5,0,18.1,18.66,13.33,19.16
9/24/19 10:15,5628,267,1015,0.044,0,6.506,3.557,1.23,1,0.043,0.001,7.94,3.525,1.234,1.001,0.083,0,8.84,5.14,1.287,1,0.009,-81.2,-222.7,0,19.1,19.46,13.19,19.14
9/24/19 10:30,5629,267,1030,0.044,0.001,6.822,3.555,1.23,1.001,0.043,0.001,7.914,3.522,1.234,1.001,0.083,0,8.86,5.138,1.287,1,0.009,-81.2,-222.9,0,19.95,20.3,13.05,19.11
9/24/19 10:45,5630,267,1045,0.044,0.001,7.124,3.555,1.23,1.001,0.043,0.001,7.897,3.521,1.234,1.001,0.083,0,8.88,5.139,1.287,1,0.009,-81.8,-222.3,0,19.92,20.41,12.86,19.08
9/24/19 11:00,5631,267,1100,0.044,0,7.544,3.558,1.23,1,0.043,0,7.877,3.529,1.234,1,0.083,0,8.85,5.139,1.287,1,0.009,-82.9,-221,0,20.45,20.97,12.73,19.05
9/24/19 11:15,5632,267,1115,0.044,0,8.01,3.558,1.23,1,0.043,0,7.832,3.526,1.234,1,0.083,0.001,8.86,5.137,1.287,1.001,0.009,-83.1,-221.2,0,21.75,21.24,12.55,19.02
9/24/19 11:30,5633,267,1130,0.044,0.001,8.58,3.558,1.23,1,0.043,0.001,7.846,3.521,1.234,1.001,0.083,0.001,8.86,5.135,1.287,1.001,0.009,-84.3,-219.7,0,21.74,22.19,12.42,18.99
9/24/19 11:45,5634,267,1145,0.045,0.001,9.31,3.581,1.231,1,0.043,0,7.816,3.529,1.234,1,0.083,0.001,8.85,5.138,1.287,1,0.009,-84.4,-219.8,0,22.1,22.23,12.06,18.92
9/24/19 12:00,5635,267,1200,0.045,0.001,10.13,3.581,1.231,1,0.043,0.001,7.814,3.498,1.233,1.001,0.083,0.001,8.87,5.137,1.287,1.001,0.009,-84.8,-219,0,22.4,22.69,11.95,18.9
9/24/19 12:15,5636,267,1215,0.045,0.001,10.83,3.58,1.231,1,0.043,0,7.782,3.505,1.233,1,0.083,0,8.85,5.139,1.287,1,0.008,-84.8,-219.1,0,23.29,22.65,11.6,18.84
9/24/19 12:30,5637,267,1230,0.045,0.001,11.34,3.581,1.231,1,0.043,0.001,7.791,3.497,1.233,1.001,0.083,0.001,8.87,5.137,1.287,1.001,0.008,-84.2,-219.8,0,23.52,23.32,11.45,18.81
9/24/19 12:45,5638,267,1245,0.045,0.001,11.63,3.581,1.231,1,0.043,0,7.762,3.507,1.233,1,0.083,0,8.88,5.139,1.287,1,0.008,-84.4,-219.7,0,23.24,20.85,11.34,18.79
9/24/19 13:00,5639,267,1300,0.045,0.001,11.56,3.58,1.231,1,0.043,0.001,7.791,3.496,1.233,1.001,0.083,0,8.85,5.141,1.287,1,0.007,-84,-220.2,0,23.33,19.28,11.23,18.77
9/24/19 13:15,5640,267,1315,0.045,0.001,11.45,3.579,1.231,1.001,0.043,0.001,7.815,3.497,1.233,1.001,0.084,0.001,8.86,5.162,1.288,1.001,0.007,-84.5,-219.2,0,23.68,18.79,11.14,18.75
9/24/19 13:30,5641,267,1330,0.045,0.001,11.28,3.58,1.231,1,0.043,0,7.792,3.503,1.233,1,0.083,0.001,8.86,5.135,1.287,1.001,0.006,-84.6,-219.3,0,23.58,18.8,11.09,18.74
9/24/19 13:45,5642,267,1345,0.045,0,11.1,3.581,1.231,1,0.043,0,7.777,3.506,1.233,1,0.083,0,8.85,5.139,1.287,1,0.006,-84.6,-219.1,0,22.86,18.74,11.35,18.79
9/24/19 14:00,5643,267,1400,0.045,0.001,11,3.579,1.231,1.001,0.043,0.001,7.807,3.496,1.233,1.001,0.083,0,8.87,5.138,1.287,1,0.006,-84,-220.2,0,22.75,18.71,11.2,18.76
9/24/19 14:15,5644,267,1415,0.045,0.001,11.28,3.581,1.231,1,0.043,0,7.814,3.502,1.233,1.001,0.083,0.001,8.87,5.137,1.287,1,0.006,-83.2,-221.3,0,20.38,18.76,10.95,18.72
9/24/19 14:30,5645,267,1430,0.045,0,11.99,3.581,1.231,1,0.043,0,7.861,3.502,1.233,1,0.083,0.001,8.86,5.137,1.287,1,0.005,-84.9,-219.1,0,19.56,18.84,10.87,18.7
9/24/19 14:45,5646,267,1445,0.045,0,12.47,3.581,1.231,1,0.043,0.001,7.88,3.495,1.233,1.002,0.083,0.001,8.86,5.138,1.287,1,0.005,-85,-219.4,0,19.12,19.98,10.88,18.7
9/24/19 15:00,5647,267,1500,0.045,0.001,12.51,3.58,1.231,1.001,0.043,0.002,7.913,3.493,1.233,1.002,0.083,0.001,8.84,5.137,1.287,1.001,0.005,-85.4,-219.2,0,19.33,21.88,10.91,18.71
9/24/19 15:15,5648,267,1515,0.045,0.001,12.42,3.579,1.231,1.001,0.043,0.001,7.927,3.497,1.233,1.001,0.083,0.001,8.87,5.135,1.287,1.001,0.005,-86.6,-217.9,0,18.97,21.33,10.96,18.72
9/24/19 15:30,5649,267,1530,0.045,0.001,12.34,3.581,1.231,1,0.043,0,7.975,3.506,1.233,1,0.083,0.001,8.87,5.136,1.287,1.001,0.005,-87,-217.8,0,18.35,20,10.97,18.72
9/24/19 15:45,5650,267,1545,0.045,0.001,12.38,3.58,1.231,1,0.043,-0.001,8.03,3.511,1.233,0.999,0.083,0.001,8.85,5.137,1.287,1.001,0.005,-88.6,-215.6,0,18.27,19.5,10.85,18.7
9/24/19 16:00,5651,267,1600,0.045,0.001,12.41,3.578,1.231,1.001,0.043,0,8.05,3.508,1.233,1,0.083,0.001,8.85,5.134,1.287,1.001,0.005,-88.8,-215.8,0,17.85,18.94,10.84,18.69
9/24/19 16:15,5652,267,1615,0.045,0.001,12.49,3.579,1.231,1.001,0.043,0.001,8.06,3.5,1.233,1.001,0.083,0,8.86,5.138,1.287,1,0.005,-88.9,-215.7,0,16.73,18.15,10.74,18.68
9/24/19 16:30,5653,267,1630,0.045,0.001,12.64,3.579,1.231,1.001,0.043,0.001,8.11,3.497,1.233,1.001,0.083,0,8.84,5.139,1.287,1,0.005,-89.1,-215.2,0,15.14,17.55,10.43,18.62
9/24/19 16:45,5654,267,1645,0.045,0,12.76,3.581,1.231,1,0.043,0,8.16,3.505,1.233,1,0.083,0.001,8.87,5.138,1.287,1,0.005,-88.2,-216.4,0,13.14,16.89,10.31,18.59
9/24/19 17:00,5655,267,1700,0.045,0.001,12.67,3.579,1.231,1,0.043,0,8.21,3.506,1.233,1,0.083,0.001,8.84,5.137,1.287,1,0.005,-87.5,-216.7,0,11.86,16.22,10.25,18.58
9/24/19 17:15,5656,267,1715,0.045,0.001,12.47,3.579,1.231,1,0.043,0,8.24,3.503,1.233,1,0.083,0,8.85,5.139,1.287,1,0.005,-86.8,-217.5,0,10.3,15.25,10.2,18.57
9/24/19 17:30,5657,267,1730,0.045,0.001,12.26,3.579,1.231,1.001,0.043,0.001,8.28,3.501,1.233,1.001,0.083,0.001,8.87,5.137,1.287,1.001,0.005,-86.2,-218,0,9.65,14.27,10.13,18.56
9/24/19 17:45,5658,267,1745,0.045,0.001,12.04,3.579,1.231,1.001,0.043,0,8.33,3.503,1.233,1,0.083,0.001,8.87,5.137,1.287,1.001,0.005,-85.8,-218.2,0,9.01,13.54,10.11,18.56
9/24/19 18:00,5659,267,1800,0.045,0.001,11.81,3.58,1.231,1,0.043,0,8.38,3.507,1.233,1,0.083,0,8.86,5.137,1.287,1,0.005,-84.9,-219.4,0,8.33,13.12,10.12,18.56
9/24/19 18:15,5660,267,1815,0.045,0.001,11.56,3.58,1.231,1,0.043,0.001,8.41,3.501,1.233,1.001,0.083,0,8.87,5.138,1.287,1,0.005,-84.6,-219.7,0,8,12.79,10.09,18.55
9/24/19 18:30,5661,267,1830,0.045,0.001,11.32,3.58,1.231,1,0.043,0.001,8.47,3.495,1.233,1.002,0.083,0.001,8.86,5.137,1.287,1,0.004,-84.2,-220,0,7.531,12.42,10.09,18.55
9/24/19 18:45,5662,267,1845,0.045,0.001,11.13,3.58,1.231,1,0.043,0,8.51,3.505,1.233,1,0.083,0,8.85,5.138,1.287,1,0.004,-84.1,-220,0,7.201,12.17,10.09,18.55
9/24/19 19:00,5663,267,1900,0.045,0.001,10.94,3.578,1.231,1.001,0.043,0,8.54,3.504,1.233,1,0.083,0,8.84,5.138,1.287,1,0.004,-83.5,-220.8,0,7.184,12.06,10.13,18.56
9/24/19 19:15,5664,267,1915,0.045,0.001,10.71,3.581,1.231,1,0.043,0.001,8.58,3.501,1.233,1.001,0.083,0,8.85,5.138,1.287,1,0.004,-83.2,-221.2,0,7.066,11.85,10.16,18.56
9/24/19 19:30,5665,267,1930,0.045,0.001,10.52,3.58,1.231,1,0.043,0,8.61,3.506,1.233,1,0.083,0.001,8.88,5.137,1.287,1,0.004,-83.3,-220.9,0,6.914,11.86,10.18,18.57
9/24/19 19:45,5666,267,1945,0.045,0.001,10.38,3.58,1.231,1,0.043,0.001,8.66,3.5,1.233,1.001,0.083,0,8.84,5.139,1.287,1,0.004,-83.2,-221.1,0,6.629,11.81,10.19,18.57
9/24/19 20:00,5667,267,2000,0.045,0,10.2,3.581,1.231,1,0.043,0,8.7,3.505,1.233,1,0.083,0.001,8.83,5.138,1.287,1,0.004,-83.2,-220.8,0,6.585,11.68,10.25,18.58
9/24/19 20:15,5668,267,2015,0.045,0,10.03,3.581,1.231,1,0.043,0,8.73,3.504,1.233,1,0.083,0.001,8.83,5.135,1.287,1.001,0.004,-82.5,-222.1,0,6.351,11.45,10.25,18.58
9/24/19 20:30,5669,267,2030,0.045,0,9.87,3.581,1.231,1,0.043,0.001,8.74,3.498,1.233,1.001,0.083,0.001,8.84,5.136,1.287,1.001,0.004,-82.5,-221.9,0,6.249,11.68,10.28,18.59
9/24/19 20:45,5670,267,2045,0.045,0.001,9.76,3.579,1.231,1.001,0.043,0,8.79,3.507,1.233,1,0.083,0.001,8.84,5.136,1.287,1.001,0.004,-82.5,-221.7,0,6.343,11.75,10.3,18.59
9/24/19 21:00,5671,267,2100,0.045,0.001,9.61,3.58,1.231,1,0.043,0.001,8.81,3.499,1.233,1.001,0.083,0.001,8.85,5.137,1.287,1.001,0.004,-82.3,-222.1,0,6.053,11.37,10.36,18.6
9/24/19 21:15,5672,267,2115,0.045,0.001,9.49,3.58,1.231,1,0.043,0.001,8.84,3.498,1.233,1.001,0.083,0,8.83,5.139,1.287,1,0.005,-82.8,-221.3,0,5.913,11.19,10.38,18.61
9/24/19 21:30,5673,267,2130,0.045,0.001,9.35,3.58,1.231,1,0.043,0.001,8.85,3.497,1.233,1.001,0.083,0.001,8.85,5.136,1.287,1.001,0.005,-82.5,-221.7,0,6.388,11.45,10.45,18.62
9/24/19 21:45,5674,267,2145,0.045,0,9.24,3.582,1.231,1,0.043,0,8.88,3.502,1.233,1.001,0.083,0.001,8.83,5.138,1.287,1,0.005,-82.3,-221.9,0,6.581,11.71,10.51,18.63
9/24/19 22:00,5675,267,2200,0.045,0.001,9.14,3.579,1.231,1.001,0.043,0.001,8.93,3.499,1.233,1.001,0.083,0.001,8.86,5.137,1.287,1.001,0.005,-83.3,-220.4,0,6.07,11.58,10.53,18.63
9/24/19 22:15,5676,267,2215,0.045,0.001,9.03,3.578,1.231,1.001,0.043,0,8.92,3.502,1.233,1,0.083,0.001,8.82,5.135,1.287,1.001,0.005,-82.5,-221.7,0,5.379,11.01,10.52,18.63
9/24/19 22:30,5677,267,2230,0.045,0.001,8.91,3.578,1.231,1,0.043,0,8.96,3.505,1.233,1,0.083,0.001,8.83,5.137,1.287,1.001,0.005,-81.8,-222.6,0,5.561,10.92,10.52,18.63
9/24/19 22:45,5678,267,2245,0.044,0,8.86,3.556,1.23,1,0.043,0.001,8.95,3.501,1.233,1.001,0.083,0.001,8.84,5.137,1.287,1.001,0.005,-81.7,-222.8,0,5.158,10.71,10.52,18.63
9/24/19 23:00,5679,267,2300,0.044,0,8.78,3.557,1.23,1,0.043,0.001,8.96,3.5,1.233,1.001,0.083,0,8.88,5.139,1.287,1,0.005,-81.4,-222.9,0,5.339,10.6,10.54,18.64
9/24/19 23:15,5680,267,2315,0.044,0,8.64,3.557,1.23,1,0.043,0.001,8.99,3.498,1.233,1.001,0.083,0,8.84,5.138,1.287,1,0.005,-81.4,-223.2,0,5.571,11.06,10.57,18.64
9/24/19 23:30,5681,267,2330,0.044,0.001,8.55,3.556,1.23,1.001,0.043,0.001,8.99,3.501,1.233,1.001,0.083,0.001,8.86,5.136,1.287,1.001,0.005,-80.9,-223.7,0,6.804,11.25,10.7,18.67
9/24/19 23:45,5682,267,2345,0.044,0.001,8.46,3.555,1.23,1.001,0.043,0,9.02,3.504,1.233,1,0.083,0.001,8.83,5.136,1.287,1.001,0.005,-81,-223.4,0,5.642,11.12,10.73,18.67
9/25/19 0:00,5683,268,0,0.044,0.001,8.41,3.555,1.23,1.001,0.043,0.001,9.04,3.501,1.233,1.001,0.083,0,8.83,5.138,1.287,1,0.005,-81.7,-222.6,0,6.383,11.13,10.75,18.68
9/25/19 0:15,5684,268,15,0.044,0.001,8.33,3.555,1.23,1.001,0.043,0.001,8.99,3.5,1.233,1.001,0.083,0.001,8.83,5.138,1.287,1.001,0.005,-81.4,-222.9,0,5.705,11.07,10.75,18.68
